institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
INST_014,0.25,0.0,0.5,0.0,0.2,0.0,0.75,1.0,0.75,0.0,0.5,1.0,0.0
INST_015,0.5,0.0,0.5,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
INST_016,0.25,0.0,0.5,0.0,0.2,0.0,1.0,1.0,0.75,0.0,0.5,1.0,0.0
INST_017,0.75,0.0,1.0,0.0,0.2,0.0,0.25,0.25,0.5,0.0,1.0,0.3333333333333333,0.0
INST_018,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
INST_019,0.25,0.3333333333333333,0.25,0.3333333333333333,0.6,0.25,0.25,0.5,1.0,0.6666666666666666,0.25,0.6666666666666666,0.75
INST_020,0.25,0.0,1.0,0.3333333333333333,0.6,0.0,0.25,0.25,0.5,0.6666666666666666,0.75,0.3333333333333333,0.0
INST_021,0.25,0.0,0.75,0.0,0.2,0.0,0.75,0.75,0.5,0.3333333333333333,0.5,1.0,1.0
INST_022,0.0,0.6666666666666666,0.5,0.6666666666666666,0.8,0.5,0.25,0.25,0.0,1.0,0.0,0.3333333333333333,1.0
INST_023,0.25,0.3333333333333333,0.5,0.6666666666666666,0.8,0.25,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.5
INST_024,1.0,0.0,1.0,0.3333333333333333,0.4,0.25,0.5,0.75,1.0,0.3333333333333333,1.0,0.6666666666666666,0.25
INST_025,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6,0.5,1.0,0.75,0.5,1.0,0.75,0.6666666666666666,0.75
INST_026,0.25,0.0,0.25,0.0,0.4,0.0,1.0,1.0,0.25,0.3333333333333333,0.5,1.0,0.0
INST_027,0.25,1.0,0.25,1.0,1.0,1.0,0.5,0.75,0.5,1.0,0.25,0.6666666666666666,1.0
INST_028,0.25,0.0,1.0,0.0,0.4,0.0,0.5,1.0,0.25,0.3333333333333333,0.5,1.0,0.25
INST_029,0.25,0.3333333333333333,0.75,0.6666666666666666,0.6,0.5,0.5,0.75,0.75,0.3333333333333333,0.75,1.0,0.5
INST_030,0.75,0.3333333333333333,1.0,0.6666666666666666,0.6,0.25,0.5,0.75,1.0,1.0,1.0,0.6666666666666666,0.75
INST_031,0.0,0.0,0.5,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0
INST_032,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,0.25,0.5,0.5,1.0,0.3333333333333333,0.75,0.6666666666666666,0.25
INST_033,0.25,0.3333333333333333,0.25,0.0,0.2,0.5,0.25,0.5,0.25,0.6666666666666666,0.5,1.0,1.0
INST_034,0.0,0.6666666666666666,0.5,0.6666666666666666,0.8,0.5,0.5,0.25,0.0,1.0,0.25,0.3333333333333333,1.0
INST_035,1.0,0.0,1.0,0.0,0.2,0.0,0.75,0.5,1.0,0.0,1.0,0.6666666666666666,0.25
INST_036,0.0,0.3333333333333333,0.0,1.0,0.8,0.75,0.5,0.25,0.25,1.0,0.25,0.3333333333333333,1.0
INST_037,0.0,1.0,0.25,1.0,1.0,1.0,0.25,0.5,0.25,1.0,0.25,0.6666666666666666,1.0
INST_038,0.25,0.0,1.0,0.0,0.2,0.0,0.25,0.25,0.5,0.0,0.75,0.3333333333333333,0.0
INST_039,0.0,0.6666666666666666,0.75,0.6666666666666666,0.8,0.5,0.5,0.25,0.25,1.0,0.25,0.3333333333333333,0.75
INST_040,0.0,0.0,0.75,0.0,0.4,0.25,0.5,0.75,0.25,0.3333333333333333,0.5,1.0,0.25
INST_041,0.0,0.6666666666666666,0.5,0.6666666666666666,0.8,0.75,0.25,0.25,0.0,1.0,0.0,0.3333333333333333,1.0
INST_042,0.25,0.0,0.25,0.0,0.4,0.25,0.25,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25
INST_043,0.75,0.0,1.0,0.0,0.2,0.75,0.5,0.75,1.0,0.0,1.0,0.6666666666666666,0.25
INST_044,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
INST_045,0.5,0.0,1.0,0.3333333333333333,0.6,0.25,0.75,0.75,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0
INST_046,0.25,0.0,1.0,0.0,0.2,0.0,0.25,0.5,0.5,0.0,0.5,0.6666666666666666,0.0
INST_047,0.0,0.0,0.5,0.0,0.8,0.25,0.5,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5
INST_048,1.0,0.0,1.0,0.3333333333333333,0.2,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.25
INST_049,0.75,0.0,1.0,0.3333333333333333,0.4,0.25,0.75,0.5,1.0,0.3333333333333333,0.75,0.6666666666666666,0.25
INST_050,0.0,0.0,1.0,0.0,0.4,0.0,0.25,0.25,0.5,0.0,0.5,0.3333333333333333,0.0
INST_051,0.0,1.0,0.5,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0
INST_052,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
INST_053,0.25,0.0,0.75,0.0,0.4,0.25,0.75,0.75,0.5,0.3333333333333333,0.75,0.6666666666666666,0.75
INST_054,0.0,0.3333333333333333,0.25,0.6666666666666666,0.8,0.75,0.25,0.25,0.0,1.0,0.0,0.6666666666666666,0.75
INST_055,0.25,0.0,0.5,0.0,0.2,0.0,1.0,1.0,0.75,0.0,0.5,1.0,0.25
INST_056,0.5,0.6666666666666666,0.5,0.3333333333333333,0.4,0.25,1.0,1.0,0.75,0.3333333333333333,0.75,1.0,0.5
INST_057,0.25,0.0,0.5,0.3333333333333333,0.4,0.0,0.75,1.0,0.75,0.3333333333333333,0.75,1.0,0.25
INST_058,0.75,0.3333333333333333,0.75,0.3333333333333333,0.4,0.0,0.75,1.0,0.75,0.6666666666666666,1.0,1.0,0.25
INST_059,0.75,0.3333333333333333,1.0,0.3333333333333333,0.4,0.25,0.75,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.25
INST_060,0.75,0.0,1.0,0.0,0.2,0.0,0.25,0.25,0.5,0.0,1.0,0.3333333333333333,0.0
INST_061,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,0.25,1.0,1.0,0.25,0.3333333333333333,0.5,1.0,0.25
INST_062,0.5,0.0,0.25,0.0,0.2,0.0,0.0,0.5,0.25,0.3333333333333333,0.5,1.0,0.25
INST_063,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.25,0.3333333333333333,0.0
INST_064,0.0,0.3333333333333333,0.25,0.3333333333333333,0.6,0.25,0.5,0.25,1.0,0.6666666666666666,0.25,0.3333333333333333,0.75
INST_065,0.25,0.6666666666666666,0.25,0.6666666666666666,0.8,0.75,0.25,0.5,0.25,1.0,0.25,0.6666666666666666,1.0
INST_066,0.0,0.3333333333333333,0.25,0.3333333333333333,0.6,0.25,0.5,0.25,1.0,0.6666666666666666,0.25,0.3333333333333333,0.75
INST_067,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6,0.25,0.75,0.75,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
INST_068,0.5,0.3333333333333333,0.75,0.3333333333333333,0.4,0.25,0.75,1.0,0.75,0.3333333333333333,0.75,1.0,0.5
INST_069,0.25,0.0,0.5,0.0,0.2,0.0,1.0,0.75,0.25,0.0,0.5,0.6666666666666666,0.0
INST_070,0.5,0.0,1.0,0.0,0.2,0.25,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0
INST_071,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6,0.5,0.5,0.25,0.0,1.0,0.0,0.6666666666666666,1.0
INST_072,1.0,0.0,1.0,0.0,0.2,0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.25
INST_073,0.25,0.0,0.25,0.3333333333333333,0.4,0.5,0.5,0.75,0.0,0.6666666666666666,0.25,1.0,0.75
INST_074,0.0,1.0,0.5,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.25,0.3333333333333333,1.0
INST_075,1.0,0.0,1.0,0.0,0.2,0.0,0.5,0.5,1.0,0.0,1.0,0.6666666666666666,0.25
INST_076,0.25,0.0,0.25,0.0,0.2,0.0,1.0,1.0,0.5,0.3333333333333333,0.25,1.0,0.25
INST_077,0.0,0.0,0.5,0.3333333333333333,0.4,0.25,0.25,0.25,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25
INST_078,0.25,0.0,0.25,0.3333333333333333,0.4,0.25,0.75,1.0,0.5,0.3333333333333333,0.25,0.6666666666666666,0.25
INST_079,0.75,0.0,1.0,0.0,0.2,0.0,0.5,0.5,1.0,0.0,1.0,0.6666666666666666,0.25
INST_080,0.75,0.0,0.5,0.3333333333333333,0.4,0.5,0.5,0.5,0.5,0.6666666666666666,0.75,1.0,0.75
INST_081,0.5,0.3333333333333333,0.75,0.3333333333333333,0.4,0.25,0.75,1.0,0.75,0.3333333333333333,0.75,1.0,0.5
