scenario,institution_id,source_profile,target_profile,candidate_id,rank,l0,weighted_l1,total_cost,plausibility_distance,plausibility_threshold,edit_signature_json,ensemble_support,minimum_family_support,family_support_json,robust_tau_080,robust_tau_090,robust_tau_095,candidate__willingness_constraint_score,candidate__digital_usage_constraint_score,candidate__training_deficit_score,candidate__device_constraint,candidate__digital_tool_variety_constraint,candidate__internet_stability_constraint,candidate__staffing_constraint_score,candidate__time_constraint_score,candidate__administrative_disorganization_constraint,candidate__recording_system_constraint,candidate__system_change_resistance_constraint,candidate__admin_time_load_constraint,candidate__resource_constraint_score
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068__CF02,2,3,2.585869185542711,3.335869185542711,0.9374725055908407,0.9711455710240575,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""internet_stability_constraint:UP""]",0.475,0.42,"{""R0_KMEANS"": 0.56, ""R0_WARD"": 0.44, ""R1_PCA85_KMEANS"": 0.48, ""R1_PCA85_WARD"": 0.42}",False,False,False,0.4832379787935783,0.39491515619374346,0.7623676886112645,0.6899624788745101,0.5464498359228349,0.7234414220187771,0.5995942840765855,0.44356118116779164,0.6487786145629378,0.46932541883683054,0.45354951314655967,0.756142214449112,0.4434683391476071
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068__CF03,3,4,2.6490307573892333,3.6490307573892333,0.9189047194368154,0.9711455710240575,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.47,0.4,"{""R0_KMEANS"": 0.42, ""R0_WARD"": 0.46, ""R1_PCA85_KMEANS"": 0.4, ""R1_PCA85_WARD"": 0.6}",False,False,False,0.4832379787935783,0.39491515619374346,0.7623676886112645,0.6899624788745101,0.5464498359228349,0.2801307447686443,0.5995942840765855,0.44356118116779164,0.5055989739828017,0.46932541883683054,0.45354951314655967,0.4079923361461525,0.4434683391476071
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068__CF04,4,4,2.7338509235067265,3.7338509235067265,0.9018163987229183,0.9711455710240575,"[""training_deficit_score:UP"", ""internet_stability_constraint:UP"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.495,0.46,"{""R0_KMEANS"": 0.5, ""R0_WARD"": 0.54, ""R1_PCA85_KMEANS"": 0.46, ""R1_PCA85_WARD"": 0.48}",False,False,False,0.4832379787935783,0.39491515619374346,0.7623676886112645,0.2647023045908809,0.5464498359228349,0.7234414220187771,0.5995942840765855,0.44356118116779164,0.5055989739828017,0.46932541883683054,0.45354951314655967,0.4079923361461525,0.4434683391476071
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_068__CF05,5,4,2.910914473811825,3.910914473811825,0.8913343747134858,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.87,0.82,"{""R0_KMEANS"": 0.86, ""R0_WARD"": 0.9, ""R1_PCA85_KMEANS"": 0.9, ""R1_PCA85_WARD"": 0.82}",True,False,False,0.4832379787935783,0.39491515619374346,0.35324900756100824,0.6899624788745101,0.5464498359228349,0.6830372468489239,0.37878887753300405,0.44356118116779164,0.6487786145629378,0.46932541883683054,0.45354951314655967,0.4079923361461525,0.4434683391476071
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074__CF01,1,2,2.1996285176955386,2.6996285176955386,0.9619490304739621,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP""]",0.605,0.52,"{""R0_KMEANS"": 0.68, ""R0_WARD"": 0.6, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.52}",False,False,False,0.30539045337788756,0.5367595741228678,0.3830566512821269,0.7346389818050858,0.46144870430315454,0.8169286326862361,0.5628908742076296,0.5202107017904803,0.5010349783270475,0.4537988936628036,0.4258292505502499,0.670256120694424,0.5328432047325721
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074__CF02,2,3,2.1510100401932357,2.9010100401932357,0.8992541993865721,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.515,0.38,"{""R0_KMEANS"": 0.58, ""R0_WARD"": 0.62, ""R1_PCA85_KMEANS"": 0.48, ""R1_PCA85_WARD"": 0.38}",False,False,False,0.30539045337788756,0.5367595741228678,0.3830566512821269,0.591271227911103,0.46144870430315454,0.6830372468489239,0.5628908742076296,0.5202107017904803,0.5010349783270475,0.4537988936628036,0.4258292505502499,0.4079923361461525,0.5328432047325721
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074__CF03,3,3,2.281036356117145,3.031036356117145,0.8853863941763006,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:DOWN""]",0.525,0.4,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.48, ""R1_PCA85_KMEANS"": 0.58, ""R1_PCA85_WARD"": 0.4}",False,False,False,0.30539045337788756,0.5367595741228678,0.3830566512821269,0.591271227911103,0.46144870430315454,0.8169286326862361,0.37878887753300405,0.5202107017904803,0.5010349783270475,0.4537988936628036,0.4258292505502499,0.670256120694424,0.5328432047325721
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074__CF04,4,4,2.373510898627935,3.373510898627935,0.8624989090777976,0.9711455710240575,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.725,0.62,"{""R0_KMEANS"": 0.82, ""R0_WARD"": 0.78, ""R1_PCA85_KMEANS"": 0.68, ""R1_PCA85_WARD"": 0.62}",False,False,False,0.30539045337788756,0.5367595741228678,0.504286309099296,0.591271227911103,0.46144870430315454,0.6830372468489239,0.5628908742076296,0.5202107017904803,0.5010349783270475,0.4537988936628036,0.4258292505502499,0.4079923361461525,0.5328432047325721
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_074__CF05,5,4,2.5158976451609507,3.5158976451609507,0.8566533439085888,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:DOWN"", ""recording_system_constraint:DOWN""]",0.505,0.34,"{""R0_KMEANS"": 0.58, ""R0_WARD"": 0.48, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.34}",False,False,False,0.30539045337788756,0.5367595741228678,0.3830566512821269,0.591271227911103,0.46144870430315454,0.6830372468489239,0.37878887753300405,0.5202107017904803,0.5010349783270475,0.2283573652136419,0.4258292505502499,0.670256120694424,0.5328432047325721
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077__CF01,1,3,2.6208717957864542,3.3708717957864542,0.9574134560726889,0.9711455710240575,"[""device_constraint:UP"", ""staffing_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.585,0.48,"{""R0_KMEANS"": 0.48, ""R0_WARD"": 0.54, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.7}",False,False,False,0.34158199953798307,0.4830836797224526,0.48323970238000985,0.7346389818050858,0.5081578882672543,0.2119723903186079,0.25208767637874513,0.480397237604806,0.4721303055366651,0.5597601512623318,0.5237148038489579,0.25948510826419613,0.47319469047578466
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077__CF02,2,3,2.621633105292756,3.371633105292756,0.9261807873373897,0.9711455710240575,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.55,0.5,"{""R0_KMEANS"": 0.54, ""R0_WARD"": 0.5, ""R1_PCA85_KMEANS"": 0.6, ""R1_PCA85_WARD"": 0.56}",False,False,False,0.34158199953798307,0.4830836797224526,0.7623676886112645,0.6899624788745101,0.5081578882672543,0.2119723903186079,0.45730975252965655,0.480397237604806,0.4721303055366651,0.5597601512623318,0.5237148038489579,0.25948510826419613,0.47319469047578466
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077__CF03,3,3,2.664327500809946,3.414327500809946,0.9256478757419199,0.9711455710240575,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""internet_stability_constraint:UP""]",0.505,0.36,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.4, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.36}",False,False,False,0.34158199953798307,0.4830836797224526,0.7623676886112645,0.6899624788745101,0.5081578882672543,0.7500191990162746,0.45730975252965655,0.480397237604806,0.4721303055366651,0.5597601512623318,0.5237148038489579,0.8083235244619672,0.47319469047578466
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077__CF04,4,3,2.69479439518355,3.44479439518355,0.9196968359442529,0.9711455710240575,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.635,0.56,"{""R0_KMEANS"": 0.56, ""R0_WARD"": 0.64, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.72}",False,False,False,0.6797564346034269,0.4830836797224526,0.48323970238000985,0.6899624788745101,0.5081578882672543,0.2119723903186079,0.45730975252965655,0.480397237604806,0.4721303055366651,0.5597601512623318,0.5237148038489579,0.300721557381899,0.47319469047578466
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_077__CF05,5,3,2.727804688102324,3.477804688102324,0.8980043623427867,0.9711455710240575,"[""willingness_constraint_score:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.6,0.52,"{""R0_KMEANS"": 0.62, ""R0_WARD"": 0.68, ""R1_PCA85_KMEANS"": 0.58, ""R1_PCA85_WARD"": 0.52}",False,False,False,0.6797564346034269,0.4830836797224526,0.48323970238000985,0.21031977374184505,0.5081578882672543,0.6830372468489239,0.45730975252965655,0.480397237604806,0.4721303055366651,0.5597601512623318,0.5237148038489579,0.300721557381899,0.47319469047578466
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078__CF01,1,3,2.6289806950132912,3.3789806950132912,0.9330025106147374,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.605,0.52,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.7, ""R1_PCA85_KMEANS"": 0.56, ""R1_PCA85_WARD"": 0.52}",False,False,False,0.5721710413086207,0.37580617665880933,0.44828799418824017,0.591271227911103,0.47567139758248933,0.7234414220187771,0.48803524036424273,0.6364028174726641,0.6191536186617,0.5168792110954742,0.6519417562365466,0.22258158170248132,0.46560612694693826
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078__CF02,2,4,2.682273156331764,3.682273156331764,0.9114679167551949,0.9711455710240575,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.56,0.48,"{""R0_KMEANS"": 0.62, ""R0_WARD"": 0.66, ""R1_PCA85_KMEANS"": 0.48, ""R1_PCA85_WARD"": 0.48}",False,False,False,0.6797564346034269,0.37580617665880933,0.44828799418824017,0.591271227911103,0.47567139758248933,0.7234414220187771,0.48803524036424273,0.6364028174726641,0.6191536186617,0.5168792110954742,0.6519417562365466,0.300721557381899,0.46560612694693826
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078__CF03,3,4,2.715799899739901,3.715799899739901,0.9113066544300483,0.9711455710240575,"[""digital_usage_constraint_score:UP"", ""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.645,0.54,"{""R0_KMEANS"": 0.66, ""R0_WARD"": 0.76, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.54}",False,False,False,0.5721710413086207,0.416609983866066,0.44828799418824017,0.591271227911103,0.47567139758248933,0.7234414220187771,0.48803524036424273,0.6364028174726641,0.6191536186617,0.5168792110954742,0.6519417562365466,0.22258158170248132,0.46560612694693826
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078__CF04,4,4,2.715935370268085,3.715935370268085,0.8741337178887247,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.61,0.52,"{""R0_KMEANS"": 0.66, ""R0_WARD"": 0.68, ""R1_PCA85_KMEANS"": 0.58, ""R1_PCA85_WARD"": 0.52}",False,False,False,0.5721710413086207,0.37580617665880933,0.44828799418824017,0.591271227911103,0.47567139758248933,0.7234414220187771,0.48803524036424273,0.6364028174726641,0.5055989739828017,0.5168792110954742,0.6519417562365466,0.300721557381899,0.46560612694693826
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_078__CF05,5,3,2.6722719866523583,3.4222719866523583,0.9241922859947034,0.9711455710240575,"[""device_constraint:UP"", ""internet_stability_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.6,0.54,"{""R0_KMEANS"": 0.62, ""R0_WARD"": 0.62, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.54}",False,False,False,0.5721710413086207,0.37580617665880933,0.44828799418824017,0.6899624788745101,0.47567139758248933,0.7234414220187771,0.48803524036424273,0.6364028174726641,0.6191536186617,0.5168792110954742,0.6519417562365466,0.300721557381899,0.46560612694693826
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080__CF01,1,2,2.146276584019693,2.646276584019693,0.9521726295421782,0.9711455710240575,"[""device_constraint:UP"", ""admin_time_load_constraint:DOWN""]",0.56,0.52,"{""R0_KMEANS"": 0.52, ""R0_WARD"": 0.58, ""R1_PCA85_KMEANS"": 0.54, ""R1_PCA85_WARD"": 0.6}",False,False,False,0.42593845488333093,0.49241396850220426,0.43102311311809505,0.7346389818050858,0.5028872855315674,0.2843253019180509,0.555465681873355,0.637971629407349,0.41932856514211764,0.39518627165638975,0.4679007228266765,0.22258158170248132,0.4975829566772091
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080__CF02,2,3,2.1926129823181606,2.9426129823181606,0.9402146511357916,0.9711455710240575,"[""device_constraint:UP"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.52,0.5,"{""R0_KMEANS"": 0.5, ""R0_WARD"": 0.54, ""R1_PCA85_KMEANS"": 0.5, ""R1_PCA85_WARD"": 0.54}",False,False,False,0.42593845488333093,0.49241396850220426,0.43102311311809505,0.7346389818050858,0.5028872855315674,0.2843253019180509,0.555465681873355,0.637971629407349,0.3244667850816683,0.39518627165638975,0.4679007228266765,0.300721557381899,0.4975829566772091
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080__CF03,3,3,2.1961057915589333,2.9461057915589333,0.9387146490242045,0.9711455710240575,"[""device_constraint:UP"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.565,0.48,"{""R0_KMEANS"": 0.48, ""R0_WARD"": 0.58, ""R1_PCA85_KMEANS"": 0.56, ""R1_PCA85_WARD"": 0.64}",False,False,False,0.42593845488333093,0.49241396850220426,0.43102311311809505,0.7346389818050858,0.5028872855315674,0.2843253019180509,0.555465681873355,0.5369928444516017,0.41932856514211764,0.39518627165638975,0.4679007228266765,0.300721557381899,0.4975829566772091
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R002_080__CF04,4,3,2.2327339438168807,2.9827339438168807,0.9249074828473972,0.9711455710240575,"[""internet_stability_constraint:UP"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.55,0.5,"{""R0_KMEANS"": 0.52, ""R0_WARD"": 0.64, ""R1_PCA85_KMEANS"": 0.54, ""R1_PCA85_WARD"": 0.5}",False,False,False,0.42593845488333093,0.49241396850220426,0.43102311311809505,0.2552356131414318,0.5028872855315674,0.6830372468489239,0.555465681873355,0.5369928444516017,0.41932856514211764,0.39518627165638975,0.4679007228266765,0.22258158170248132,0.4975829566772091
