institution_id,source_profile,target_profile,candidate_id,rank,l0,weighted_l1,total_cost,plausibility_distance,plausibility_threshold,edit_signature_json,candidate__willingness_constraint_score,candidate__digital_usage_constraint_score,candidate__training_deficit_score,candidate__device_constraint,candidate__digital_tool_variety_constraint,candidate__internet_stability_constraint,candidate__staffing_constraint_score,candidate__time_constraint_score,candidate__administrative_disorganization_constraint,candidate__recording_system_constraint,candidate__system_change_resistance_constraint,candidate__admin_time_load_constraint,candidate__resource_constraint_score
SYN_S6_NO_CLUSTER_NULL_R002_015,2,1,SYN_S6_NO_CLUSTER_NULL_R002_015__CF01,1,2,1.5085659084656011,2.0085659084656013,0.669385505577579,0.8503773563426865,"[""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.6514913423490506,0.22233586236578853,0.37562565472792175,0.6348147356749081,0.5324328100117495,0.5264439768651561,0.3576097193916426,0.5970392715554245,0.5437555063523317,0.39229394893107067,0.5483143991515711,0.22971251680866211,0.3231881059809986
SYN_S6_NO_CLUSTER_NULL_R002_015,2,1,SYN_S6_NO_CLUSTER_NULL_R002_015__CF02,2,3,1.5547522911474538,2.304752291147454,0.6678134736907767,0.8503773563426865,"[""time_constraint_score:DOWN"", ""system_change_resistance_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.6514913423490506,0.22233586236578853,0.37562565472792175,0.6348147356749081,0.5324328100117495,0.5264439768651561,0.3576097193916426,0.5970392715554245,0.5437555063523317,0.39229394893107067,0.534818693873485,0.22971251680866211,0.3231881059809986
SYN_S6_NO_CLUSTER_NULL_R002_015,2,1,SYN_S6_NO_CLUSTER_NULL_R002_015__CF03,3,3,1.5868086256305463,2.336808625630546,0.6668637456272197,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.6247631477389178,0.22233586236578853,0.37562565472792175,0.6348147356749081,0.5324328100117495,0.5264439768651561,0.3576097193916426,0.5970392715554245,0.5437555063523317,0.39229394893107067,0.5483143991515711,0.22971251680866211,0.3231881059809986
SYN_S6_NO_CLUSTER_NULL_R002_015,2,1,SYN_S6_NO_CLUSTER_NULL_R002_015__CF04,4,3,1.614661543944974,2.3646615439449743,0.6635599315841877,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""system_change_resistance_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.6247631477389178,0.22233586236578853,0.37562565472792175,0.6348147356749081,0.5324328100117495,0.5264439768651561,0.3576097193916426,0.6686482933057749,0.5437555063523317,0.39229394893107067,0.4691625555709098,0.22971251680866211,0.3231881059809986
SYN_S6_NO_CLUSTER_NULL_R002_015,2,1,SYN_S6_NO_CLUSTER_NULL_R002_015__CF05,5,3,1.9046113042522974,2.654611304252297,0.6500405360389905,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""staffing_constraint_score:UP"", ""admin_time_load_constraint:DOWN""]",0.44225465807938646,0.22233586236578853,0.37562565472792175,0.6348147356749081,0.5324328100117495,0.5264439768651561,0.4290471644190002,0.6686482933057749,0.5437555063523317,0.39229394893107067,0.5483143991515711,0.3095712026058623,0.3231881059809986
SYN_S6_NO_CLUSTER_NULL_R002_017,1,2,SYN_S6_NO_CLUSTER_NULL_R002_017__CF01,1,2,1.2250229885848674,1.7250229885848674,0.7303866159313614,0.8268362322563675,"[""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.44225465807938646,0.15377604352002433,0.4892763270766924,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.652305852980499,0.22886862629383303,0.1577459370166005,0.27555202857500605,0.6728217894637527,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_017,1,2,SYN_S6_NO_CLUSTER_NULL_R002_017__CF02,2,2,1.3156176863094953,1.8156176863094953,0.7179144089543893,0.8268362322563675,"[""training_deficit_score:UP"", ""admin_time_load_constraint:UP""]",0.44225465807938646,0.15377604352002433,0.5725506781278658,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.5970392715554245,0.22886862629383303,0.1577459370166005,0.27555202857500605,0.6728217894637527,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_017,1,2,SYN_S6_NO_CLUSTER_NULL_R002_017__CF03,3,2,1.3527649036752265,1.8527649036752265,0.7104923000257728,0.8268362322563675,"[""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.44225465807938646,0.15377604352002433,0.4892763270766924,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.5970392715554245,0.3958146990038959,0.1577459370166005,0.27555202857500605,0.6175257990506837,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_017,1,2,SYN_S6_NO_CLUSTER_NULL_R002_017__CF04,4,2,1.4562100087288203,1.9562100087288203,0.6681310656276347,0.8268362322563675,"[""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.44225465807938646,0.15377604352002433,0.4892763270766924,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.5970392715554245,0.22886862629383303,0.32678567493999544,0.27555202857500605,0.6175257990506837,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_017,1,2,SYN_S6_NO_CLUSTER_NULL_R002_017__CF05,5,3,1.7083290618209968,2.4583290618209968,0.6313181823801312,0.8268362322563675,"[""willingness_constraint_score:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.45203734415451546,0.15377604352002433,0.4892763270766924,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.5970392715554245,0.22886862629383303,0.39229394893107067,0.27555202857500605,0.6175257990506837,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_019,2,1,SYN_S6_NO_CLUSTER_NULL_R002_019__CF01,1,3,1.979135968449881,2.729135968449881,0.8418193245932675,0.8503773563426865,"[""time_constraint_score:DOWN"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.23047347924240014,0.34936183255795067,0.8814830445152181,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.39495557230768447,0.23772466242005197,0.5259263089254267,0.8362453987618946,0.42721680714791743,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_019,2,1,SYN_S6_NO_CLUSTER_NULL_R002_019__CF02,2,2,2.2371288090231625,2.7371288090231625,0.7863863748565594,0.8503773563426865,"[""training_deficit_score:DOWN"", ""time_constraint_score:DOWN""]",0.23047347924240014,0.34936183255795067,0.5443066965123633,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.26143223394526177,0.4949895870328111,0.5259263089254267,0.8362453987618946,0.6345561509954175,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_019,2,1,SYN_S6_NO_CLUSTER_NULL_R002_019__CF03,3,3,2.1220437159854395,2.8720437159854395,0.7764925548334247,0.8503773563426865,"[""training_deficit_score:DOWN"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.23047347924240014,0.34936183255795067,0.5443066965123633,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.5887513498673671,0.3526054224650465,0.5259263089254267,0.8362453987618946,0.42721680714791743,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_019,2,1,SYN_S6_NO_CLUSTER_NULL_R002_019__CF04,4,3,2.1875837942278147,2.9375837942278147,0.7610105403190115,0.8503773563426865,"[""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""administrative_disorganization_constraint:DOWN""]",0.23047347924240014,0.34936183255795067,0.5443066965123633,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.39495557230768447,0.3526054224650465,0.5259263089254267,0.8362453987618946,0.6345561509954175,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_019,2,1,SYN_S6_NO_CLUSTER_NULL_R002_019__CF05,5,3,2.3190986597144683,3.0690986597144683,0.7333950540513214,0.8503773563426865,"[""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""system_change_resistance_constraint:DOWN""]",0.23047347924240014,0.34936183255795067,0.4657887397497258,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.39495557230768447,0.4949895870328111,0.5259263089254267,0.7565175688331368,0.6345561509954175,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_025,2,1,SYN_S6_NO_CLUSTER_NULL_R002_025__CF01,1,4,3.803150218487632,4.803150218487632,0.8454553916594543,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.5368296796152627,0.08515397209488013,0.385163715226684,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.584510626466257,0.4745997940669671,0.8017005229277325,0.24776180056329228,0.14654630842826094,0.8249790862044671
SYN_S6_NO_CLUSTER_NULL_R002_025,2,1,SYN_S6_NO_CLUSTER_NULL_R002_025__CF02,2,4,3.83713666488676,4.83713666488676,0.8021045737561769,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""administrative_disorganization_constraint:DOWN""]",0.5368296796152627,0.08515397209488013,0.385163715226684,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.23031880134972257,0.4745997940669671,0.8017005229277325,0.24776180056329228,0.5555320806647611,0.8249790862044671
SYN_S6_NO_CLUSTER_NULL_R002_025,2,1,SYN_S6_NO_CLUSTER_NULL_R002_025__CF03,3,4,4.277867925688467,5.277867925688467,0.8011515943883064,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""administrative_disorganization_constraint:DOWN"", ""recording_system_constraint:DOWN""]",0.5368296796152627,0.08515397209488013,0.385163715226684,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.584510626466257,0.4745997940669671,0.32015425443855555,0.24776180056329228,0.5555320806647611,0.8249790862044671
SYN_S6_NO_CLUSTER_NULL_R002_025,2,1,SYN_S6_NO_CLUSTER_NULL_R002_025__CF04,4,4,4.911578911938797,5.911578911938797,0.797184184780119,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""recording_system_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.5774940013753818,0.08515397209488013,0.385163715226684,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.584510626466257,0.7325649744385017,0.32015425443855555,0.24776180056329228,0.5555320806647611,0.43075383799859873
SYN_S6_NO_CLUSTER_NULL_R002_025,2,1,SYN_S6_NO_CLUSTER_NULL_R002_025__CF05,5,4,4.991572187634709,5.991572187634709,0.7924785933210323,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""administrative_disorganization_constraint:DOWN"", ""recording_system_constraint:DOWN""]",0.5368296796152627,0.08515397209488013,0.17149791004478476,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.584510626466257,0.4745997940669671,0.32015425443855555,0.24776180056329228,0.5555320806647611,0.8249790862044671
SYN_S6_NO_CLUSTER_NULL_R002_026,2,1,SYN_S6_NO_CLUSTER_NULL_R002_026__CF01,1,1,0.44813080279356865,0.6981308027935686,0.7396075917770396,0.8503773563426865,"[""administrative_disorganization_constraint:DOWN""]",0.7602993260784353,0.28536122947171333,0.5725506781278658,0.49201345934988655,0.4089744946104893,0.4438199492607366,0.613391203713767,0.652305852980499,0.23772466242005197,0.32678567493999544,0.2550190741138681,0.6175257990506837,0.4470471284556701
SYN_S6_NO_CLUSTER_NULL_R002_026,2,1,SYN_S6_NO_CLUSTER_NULL_R002_026__CF02,2,1,0.6874892036502722,0.9374892036502722,0.6703361777822067,0.8503773563426865,"[""willingness_constraint_score:DOWN""]",0.5254487752112895,0.28536122947171333,0.5725506781278658,0.49201345934988655,0.4089744946104893,0.4438199492607366,0.613391203713767,0.652305852980499,0.3958146990038959,0.32678567493999544,0.2550190741138681,0.6175257990506837,0.4470471284556701
SYN_S6_NO_CLUSTER_NULL_R002_026,2,1,SYN_S6_NO_CLUSTER_NULL_R002_026__CF03,3,2,0.965649104835363,1.465649104835363,0.6403379065844937,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN""]",0.5254487752112895,0.28536122947171333,0.4892763270766924,0.49201345934988655,0.4089744946104893,0.4438199492607366,0.613391203713767,0.652305852980499,0.3958146990038959,0.32678567493999544,0.2550190741138681,0.6175257990506837,0.4470471284556701
SYN_S6_NO_CLUSTER_NULL_R002_026,2,1,SYN_S6_NO_CLUSTER_NULL_R002_026__CF04,4,2,1.045859887520465,1.545859887520465,0.6334974122071806,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.44225465807938646,0.28536122947171333,0.5725506781278658,0.49201345934988655,0.4089744946104893,0.4438199492607366,0.613391203713767,0.652305852980499,0.3958146990038959,0.32678567493999544,0.2550190741138681,0.5773188590950653,0.4470471284556701
SYN_S6_NO_CLUSTER_NULL_R002_026,2,1,SYN_S6_NO_CLUSTER_NULL_R002_026__CF05,5,2,1.2344868632404447,1.7344868632404447,0.626381401256985,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""staffing_constraint_score:DOWN""]",0.44225465807938646,0.28536122947171333,0.5725506781278658,0.49201345934988655,0.4089744946104893,0.4438199492607366,0.5282594521544843,0.652305852980499,0.3958146990038959,0.32678567493999544,0.2550190741138681,0.6175257990506837,0.4470471284556701
SYN_S6_NO_CLUSTER_NULL_R002_032,1,2,SYN_S6_NO_CLUSTER_NULL_R002_032__CF01,1,4,4.331612921464294,5.331612921464294,0.7464099906882552,0.8268362322563675,"[""willingness_constraint_score:UP"", ""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.45203734415451546,0.7249398429242105,0.6232860842821756,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.46909279687191946,0.6982734294704842,0.3693750907833146,0.4025695707052429,0.7034789396263654,0.11793055159636784
SYN_S6_NO_CLUSTER_NULL_R002_032,1,2,SYN_S6_NO_CLUSTER_NULL_R002_032__CF02,2,4,4.427287740581075,5.427287740581075,0.7183107591220849,0.8268362322563675,"[""training_deficit_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.42533924895097724,0.7249398429242105,0.6232860842821756,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.7294090569965243,0.44792948131223914,0.3693750907833146,0.4025695707052429,0.7034789396263654,0.11793055159636784
SYN_S6_NO_CLUSTER_NULL_R002_032,1,2,SYN_S6_NO_CLUSTER_NULL_R002_032__CF03,3,4,4.624873619104369,5.624873619104369,0.7140058754555156,0.8268362322563675,"[""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.42533924895097724,0.7249398429242105,0.6232860842821756,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.46909279687191946,0.44792948131223914,0.6862600224503141,0.4025695707052429,0.7034789396263654,0.11793055159636784
SYN_S6_NO_CLUSTER_NULL_R002_032,1,2,SYN_S6_NO_CLUSTER_NULL_R002_032__CF04,4,4,4.736129271404352,5.736129271404352,0.709876009356739,0.8268362322563675,"[""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP"", ""resource_constraint_score:UP""]",0.42533924895097724,0.7249398429242105,0.1735187307900622,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.7294090569965243,0.6982734294704842,0.3693750907833146,0.4025695707052429,0.7034789396263654,0.4105601378836277
SYN_S6_NO_CLUSTER_NULL_R002_032,1,2,SYN_S6_NO_CLUSTER_NULL_R002_032__CF05,5,4,5.038055691382952,6.038055691382952,0.6632312290932042,0.8268362322563675,"[""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP"", ""resource_constraint_score:UP""]",0.42533924895097724,0.7249398429242105,0.6232860842821756,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.46909279687191946,0.44792948131223914,0.3693750907833146,0.4025695707052429,0.7034789396263654,0.5148771946388365
SYN_S6_NO_CLUSTER_NULL_R002_034,1,2,SYN_S6_NO_CLUSTER_NULL_R002_034__CF01,1,4,2.825311073872589,3.825311073872589,0.7831700972818474,0.8268362322563675,"[""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.4278080441128102,0.42080798122905844,0.8169115958664893,0.3390777865249885,0.2914359990565837,0.2442139118611191,0.6359974823384267,0.652305852980499,0.3958146990038959,0.516146111908313,0.28550965659343236,0.8260382005833732,0.26117214566856595
SYN_S6_NO_CLUSTER_NULL_R002_034,1,2,SYN_S6_NO_CLUSTER_NULL_R002_034__CF02,2,3,3.2374509766673647,3.9874509766673647,0.7599877792099856,0.8268362322563675,"[""device_constraint:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.4278080441128102,0.42080798122905844,0.8169115958664893,0.6645514795067635,0.2914359990565837,0.2442139118611191,0.6359974823384267,0.5372372679008004,0.24514030941161596,0.516146111908313,0.28550965659343236,0.8260382005833732,0.26117214566856595
SYN_S6_NO_CLUSTER_NULL_R002_034,1,2,SYN_S6_NO_CLUSTER_NULL_R002_034__CF03,3,4,3.0185571110100655,4.0185571110100655,0.741101121875809,0.8268362322563675,"[""device_constraint:UP"", ""administrative_disorganization_constraint:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.4278080441128102,0.42080798122905844,0.8169115958664893,0.6645514795067635,0.2914359990565837,0.2442139118611191,0.6359974823384267,0.5372372679008004,0.3958146990038959,0.32678567493999544,0.28550965659343236,0.8260382005833732,0.26117214566856595
SYN_S6_NO_CLUSTER_NULL_R002_034,1,2,SYN_S6_NO_CLUSTER_NULL_R002_034__CF04,4,3,3.297698367154011,4.047698367154011,0.6996020302248909,0.8268362322563675,"[""device_constraint:UP"", ""time_constraint_score:UP"", ""recording_system_constraint:UP""]",0.4278080441128102,0.42080798122905844,0.8169115958664893,0.6645514795067635,0.2914359990565837,0.2442139118611191,0.6359974823384267,0.7294090569965243,0.24514030941161596,0.516146111908313,0.28550965659343236,0.6187754830626323,0.26117214566856595
SYN_S6_NO_CLUSTER_NULL_R002_034,1,2,SYN_S6_NO_CLUSTER_NULL_R002_034__CF05,5,4,3.07288914927031,4.07288914927031,0.6969992954355524,0.8268362322563675,"[""device_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""recording_system_constraint:UP""]",0.4278080441128102,0.42080798122905844,0.8169115958664893,0.49201345934988655,0.2914359990565837,0.2442139118611191,0.6359974823384267,0.7294090569965243,0.3958146990038959,0.516146111908313,0.28550965659343236,0.6187754830626323,0.26117214566856595
SYN_S6_NO_CLUSTER_NULL_R002_038,2,1,SYN_S6_NO_CLUSTER_NULL_R002_038__CF01,1,2,1.3577124142679862,1.8577124142679862,0.7584207160147646,0.8503773563426865,"[""administrative_disorganization_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.17064720246947518,0.3028798248176691,0.7896906742665389,0.53377808833248,0.5797498724235339,0.35360417192584276,0.308277049555126,0.6426455190932181,0.17256305704536934,0.45379712102549197,0.44043213814658044,0.44552753426661945,0.7296270761793946
SYN_S6_NO_CLUSTER_NULL_R002_038,2,1,SYN_S6_NO_CLUSTER_NULL_R002_038__CF02,2,2,1.4450635513398733,1.9450635513398733,0.7554642311484332,0.8503773563426865,"[""internet_stability_constraint:DOWN"", ""time_constraint_score:DOWN""]",0.17064720246947518,0.3028798248176691,0.7896906742665389,0.53377808833248,0.5797498724235339,0.34109768468717966,0.308277049555126,0.2325590993844993,0.5784063015064154,0.45379712102549197,0.44043213814658044,0.5181058892067866,0.7296270761793946
SYN_S6_NO_CLUSTER_NULL_R002_038,2,1,SYN_S6_NO_CLUSTER_NULL_R002_038__CF03,3,2,1.5000597123960133,2.0000597123960135,0.7498259985003808,0.8503773563426865,"[""time_constraint_score:DOWN"", ""recording_system_constraint:DOWN""]",0.17064720246947518,0.3028798248176691,0.7896906742665389,0.53377808833248,0.5797498724235339,0.35360417192584276,0.308277049555126,0.2325590993844993,0.5784063015064154,0.42205233989139673,0.44043213814658044,0.5181058892067866,0.7296270761793946
SYN_S6_NO_CLUSTER_NULL_R002_038,2,1,SYN_S6_NO_CLUSTER_NULL_R002_038__CF04,4,2,1.5263131748537053,2.0263131748537053,0.7387310145563244,0.8503773563426865,"[""training_deficit_score:DOWN"", ""time_constraint_score:DOWN""]",0.17064720246947518,0.3028798248176691,0.7494093851836264,0.53377808833248,0.5797498724235339,0.35360417192584276,0.308277049555126,0.2325590993844993,0.5784063015064154,0.45379712102549197,0.44043213814658044,0.5181058892067866,0.7296270761793946
SYN_S6_NO_CLUSTER_NULL_R002_038,2,1,SYN_S6_NO_CLUSTER_NULL_R002_038__CF05,5,1,1.8161243315240907,2.0661243315240907,0.7509054143829053,0.8503773563426865,"[""training_deficit_score:DOWN""]",0.17064720246947518,0.3028798248176691,0.2459869466926637,0.53377808833248,0.5797498724235339,0.35360417192584276,0.308277049555126,0.6426455190932181,0.5784063015064154,0.45379712102549197,0.44043213814658044,0.5181058892067866,0.7296270761793946
