scenario,institution_id,source_profile,target_profile,candidate_id,rank,l0,weighted_l1,total_cost,plausibility_distance,plausibility_threshold,edit_signature_json,ensemble_support,minimum_family_support,family_support_json,robust_tau_080,robust_tau_090,robust_tau_095,candidate__willingness_constraint_score,candidate__digital_usage_constraint_score,candidate__training_deficit_score,candidate__device_constraint,candidate__digital_tool_variety_constraint,candidate__internet_stability_constraint,candidate__staffing_constraint_score,candidate__time_constraint_score,candidate__administrative_disorganization_constraint,candidate__recording_system_constraint,candidate__system_change_resistance_constraint,candidate__admin_time_load_constraint,candidate__resource_constraint_score
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032__CF01,1,2,2.2485462061785477,2.7485462061785477,0.9697884773652244,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN""]",0.59,0.48,"{""R0_KMEANS"": 0.62, ""R0_WARD"": 0.7, ""R1_PCA85_KMEANS"": 0.56, ""R1_PCA85_WARD"": 0.48}",False,False,False,0.47014813713877746,0.5144848249601205,0.17660428038544002,0.5214236910569103,0.2888164640169522,0.598294988747172,0.5337746983689995,0.4495628884293095,0.5068907770116222,0.46754643872977675,0.40865145860786006,0.24414495327908795,0.5119379077422727
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032__CF02,2,3,2.3227103359473773,3.0727103359473773,0.9478774638801466,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""system_change_resistance_constraint:UP""]",0.66,0.56,"{""R0_KMEANS"": 0.68, ""R0_WARD"": 0.76, ""R1_PCA85_KMEANS"": 0.64, ""R1_PCA85_WARD"": 0.56}",False,False,False,0.47014813713877746,0.5144848249601205,0.26684907285838455,0.5214236910569103,0.21309435855240377,0.598294988747172,0.5337746983689995,0.4495628884293095,0.5068907770116222,0.46754643872977675,0.4664975645292602,0.24414495327908795,0.5119379077422727
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032__CF03,3,3,2.348391658694397,3.098391658694397,0.9466521250564653,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""staffing_constraint_score:UP""]",0.57,0.42,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.68, ""R1_PCA85_KMEANS"": 0.54, ""R1_PCA85_WARD"": 0.42}",False,False,False,0.47014813713877746,0.5144848249601205,0.26684907285838455,0.5214236910569103,0.27077971495775527,0.598294988747172,0.6539144435848113,0.4495628884293095,0.5068907770116222,0.46754643872977675,0.40865145860786006,0.24414495327908795,0.5119379077422727
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032__CF04,4,3,2.3657824669643546,3.1157824669643546,0.9426545596310213,1.0057057446569277,"[""digital_usage_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN""]",0.655,0.58,"{""R0_KMEANS"": 0.66, ""R0_WARD"": 0.72, ""R1_PCA85_KMEANS"": 0.66, ""R1_PCA85_WARD"": 0.58}",False,False,False,0.47014813713877746,0.4422334712706279,0.26684907285838455,0.5214236910569103,0.21309435855240377,0.598294988747172,0.5337746983689995,0.4495628884293095,0.5068907770116222,0.46754643872977675,0.40865145860786006,0.24414495327908795,0.5119379077422727
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_032__CF05,5,3,2.3952142302057515,3.1452142302057515,0.9421340749512958,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""administrative_disorganization_constraint:UP""]",0.65,0.6,"{""R0_KMEANS"": 0.66, ""R0_WARD"": 0.74, ""R1_PCA85_KMEANS"": 0.6, ""R1_PCA85_WARD"": 0.6}",False,False,False,0.47014813713877746,0.5144848249601205,0.17660428038544002,0.5214236910569103,0.2888164640169522,0.598294988747172,0.5337746983689995,0.4495628884293095,0.567964221860132,0.46754643872977675,0.40865145860786006,0.24414495327908795,0.5119379077422727
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037__CF01,1,2,2.1630650591563128,2.6630650591563128,0.9858756715016183,1.0057057446569277,"[""digital_tool_variety_constraint:DOWN"", ""admin_time_load_constraint:UP""]",0.66,0.6,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.76, ""R1_PCA85_KMEANS"": 0.6, ""R1_PCA85_WARD"": 0.64}",False,False,False,0.5534088733251549,0.48062486984583686,0.701676921681315,0.5845868494082603,0.21309435855240377,0.4989324001062702,0.3892550348989542,0.4196795321211656,0.5466631444012955,0.39431890803588354,0.5750540550354502,0.7536285706743993,0.4858698909549198
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037__CF02,2,2,2.201832294928268,2.701832294928268,0.9502368618356907,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN""]",0.66,0.6,"{""R0_KMEANS"": 0.66, ""R0_WARD"": 0.74, ""R1_PCA85_KMEANS"": 0.64, ""R1_PCA85_WARD"": 0.6}",False,False,False,0.5534088733251549,0.48062486984583686,0.17940137534366452,0.5845868494082603,0.24686578324262226,0.4989324001062702,0.3892550348989542,0.4196795321211656,0.5466631444012955,0.39431890803588354,0.5750540550354502,0.27458427333625923,0.4858698909549198
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037__CF03,3,3,2.1697750369159805,2.9197750369159805,0.9491889192024152,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""time_constraint_score:UP""]",0.61,0.56,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.64, ""R1_PCA85_KMEANS"": 0.6, ""R1_PCA85_WARD"": 0.56}",False,False,False,0.5534088733251549,0.48062486984583686,0.17940137534366452,0.5845868494082603,0.2888164640169522,0.4989324001062702,0.3892550348989542,0.4383434243839449,0.5466631444012955,0.39431890803588354,0.5750540550354502,0.27458427333625923,0.4858698909549198
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037__CF04,4,3,2.1757724498298625,2.9257724498298625,0.9445286879955109,1.0057057446569277,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN""]",0.62,0.56,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.66, ""R1_PCA85_KMEANS"": 0.62, ""R1_PCA85_WARD"": 0.56}",False,False,False,0.5219769107135365,0.48062486984583686,0.26684907285838455,0.5845868494082603,0.21309435855240377,0.4989324001062702,0.3892550348989542,0.4196795321211656,0.5466631444012955,0.39431890803588354,0.5750540550354502,0.27458427333625923,0.4858698909549198
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_037__CF05,5,3,2.1936577366802568,2.9436577366802568,0.9260989240213606,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""recording_system_constraint:UP""]",0.6,0.54,"{""R0_KMEANS"": 0.64, ""R0_WARD"": 0.64, ""R1_PCA85_KMEANS"": 0.58, ""R1_PCA85_WARD"": 0.54}",False,False,False,0.5534088733251549,0.48062486984583686,0.26684907285838455,0.5845868494082603,0.24686578324262226,0.4989324001062702,0.3892550348989542,0.4196795321211656,0.5466631444012955,0.5005450625516646,0.5750540550354502,0.27458427333625923,0.4858698909549198
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039__CF01,1,2,1.7346818619654945,2.2346818619654947,0.9582872161623988,1.0057057446569277,"[""digital_tool_variety_constraint:DOWN"", ""admin_time_load_constraint:UP""]",0.685,0.6,"{""R0_KMEANS"": 0.7, ""R0_WARD"": 0.78, ""R1_PCA85_KMEANS"": 0.6, ""R1_PCA85_WARD"": 0.66}",False,False,False,0.4605262665446508,0.44112786924222336,0.7737658755768776,0.4960135034412944,0.2888164640169522,0.4775600294101284,0.5031896362519825,0.4699868916394547,0.6057826752136823,0.5307026690165196,0.3957674662775883,0.6583592300836557,0.5401919421942172
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039__CF02,2,2,1.8423158957264754,2.3423158957264754,0.9354901848820897,1.0057057446569277,"[""training_deficit_score:DOWN"", ""recording_system_constraint:UP""]",0.4,0.32,"{""R0_KMEANS"": 0.38, ""R0_WARD"": 0.32, ""R1_PCA85_KMEANS"": 0.5, ""R1_PCA85_WARD"": 0.4}",False,False,False,0.4605262665446508,0.44112786924222336,0.26684907285838455,0.4960135034412944,0.6883332630457891,0.4775600294101284,0.5031896362519825,0.4699868916394547,0.6057826752136823,0.9891802941602867,0.3957674662775883,0.2213900395060824,0.5401919421942172
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039__CF03,3,2,1.898205810579164,2.3982058105791637,0.9315901153474753,1.0057057446569277,"[""training_deficit_score:DOWN"", ""digital_tool_variety_constraint:DOWN""]",0.7,0.62,"{""R0_KMEANS"": 0.74, ""R0_WARD"": 0.76, ""R1_PCA85_KMEANS"": 0.68, ""R1_PCA85_WARD"": 0.62}",False,False,False,0.4605262665446508,0.44112786924222336,0.26684907285838455,0.4960135034412944,0.2888164640169522,0.4775600294101284,0.5031896362519825,0.4699868916394547,0.6057826752136823,0.5307026690165196,0.3957674662775883,0.2213900395060824,0.5401919421942172
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039__CF04,4,2,1.9889960638959585,2.4889960638959585,0.910345166783815,1.0057057446569277,"[""training_deficit_score:DOWN"", ""admin_time_load_constraint:UP""]",0.745,0.68,"{""R0_KMEANS"": 0.8, ""R0_WARD"": 0.76, ""R1_PCA85_KMEANS"": 0.68, ""R1_PCA85_WARD"": 0.74}",False,False,False,0.4605262665446508,0.44112786924222336,0.26684907285838455,0.4960135034412944,0.6883332630457891,0.4775600294101284,0.5031896362519825,0.4699868916394547,0.6057826752136823,0.5307026690165196,0.3957674662775883,0.6583592300836557,0.5401919421942172
S3_DIRECTIONAL_REACHABILITY,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039,1,2,SYN_S3_DIRECTIONAL_REACHABILITY_R001_039__CF05,5,3,2.074636204222991,2.824636204222991,0.9046953629160106,1.0057057446569277,"[""digital_usage_constraint_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""admin_time_load_constraint:UP""]",0.8,0.76,"{""R0_KMEANS"": 0.8, ""R0_WARD"": 0.82, ""R1_PCA85_KMEANS"": 0.76, ""R1_PCA85_WARD"": 0.82}",True,False,False,0.4605262665446508,0.28064599882887986,0.7737658755768776,0.4960135034412944,0.2888164640169522,0.4775600294101284,0.5031896362519825,0.4699868916394547,0.6057826752136823,0.5307026690165196,0.3957674662775883,0.6583592300836557,0.5401919421942172
