iteration,permuted_ari,permuted_nmi
104,0.014137750196661131,0.0424200656902653
105,-0.055480290184424436,0.044350669012358644
106,0.010597849838300848,0.050309347492426305
107,0.04953675378026396,0.04287642266377525
108,0.00587798269382047,0.013959891665487395
109,-0.06020015732890482,0.027488396528278405
110,-0.015361419456341228,0.049278440139863135
111,0.12741456166419018,0.06949907431238984
112,-0.05194038982606416,0.0667867258586394
113,-0.0637400576872651,0.02257711911617959
114,-0.02362118695918189,0.020818266115085225
115,-0.055480290184424436,0.044350669012358644
116,-0.0012018180229000962,0.021558514744455123
117,0.04599685342190368,0.016938776188403212
118,-0.054300323398304345,0.024950348763497478
119,0.015317716982781225,0.01633312131280528
120,0.07903592343326632,0.034823626709042814
121,-0.017721353028581417,0.018280218350304297
122,0.08611572414998689,0.05108112445037876
123,0.002338082335460187,0.02702647904107779
124,-0.06020015732890482,0.027488396528278405
125,-0.033060921248142645,0.018445036467767337
126,0.03537715234682283,0.03421754800140702
127,0.051896687352504155,0.08445127192236399
128,0.04599685342190368,0.016938776188403212
129,0.00823791626606066,0.05553474092407613
130,0.004698015907700376,0.019020466979674192
131,-0.08969932698190718,0.05303339247585811
132,-0.06020015732890482,0.027488396528278405
133,0.04363691984966349,0.02494478824980681
134,-0.0012018180229000962,0.021558514744455123
135,0.06723625557206538,0.08454798164145413
136,0.0412769862774233,0.031679500236626086
137,0.07903592343326632,0.05405912884044096
138,0.04009701949130321,0.019476823953184143
139,-0.027161087317542174,0.01590698870298641
140,-0.06020015732890482,0.027488396528278405
141,0.00587798269382047,0.013959891665487395
142,0.00587798269382047,0.013959891665487395
143,-0.046040555895463686,0.04672389865967653
144,0.004698015907700376,0.019020466979674192
145,-0.027161087317542174,0.01590698870298641
146,-0.02362118695918189,0.020818266115085225
147,0.04363691984966349,0.02494478824980681
148,-0.027161087317542174,0.01590698870298641
149,0.08965562450834717,0.05654908874700145
150,0.04009701949130321,0.019476823953184143
151,0.10145529236954812,0.07194267539618895
152,0.011777816624420942,0.029399708688395677
153,0.0424569530635434,0.04585442705383744
154,0.09319552486670746,0.04348250137141105
155,0.015317716982781225,0.01633312131280528
156,-0.08969932698190718,0.05303339247585811
157,0.04009701949130321,0.019476823953184143
158,-0.05194038982606416,0.0667867258586394
159,0.09673542522506774,0.11053952026471554
160,-0.054300323398304345,0.024950348763497478
161,0.08965562450834717,0.05654908874700145
162,-0.0012018180229000962,0.021558514744455123
163,-0.0012018180229000962,0.021558514744455123
164,0.014137750196661131,0.0424200656902653
165,0.00587798269382047,0.013959891665487395
166,0.015317716982781225,0.07179223866541208
167,0.015317716982781225,0.01633312131280528
168,0.03655711913294293,0.03254341132877454
169,-0.11211869591818897,0.06596311576007431
170,0.03655711913294293,0.03254341132877454
171,0.04009701949130321,0.019476823953184143
172,0.07549602307490604,0.04789021408463321
173,0.08021589021938642,0.03314949003641033
174,0.015317716982781225,0.01633312131280528
175,-0.055480290184424436,0.044350669012358644
176,0.014137750196661131,0.0424200656902653
177,-0.0012018180229000962,0.021558514744455123
178,0.04009701949130321,0.019476823953184143
179,0.014137750196661131,0.0424200656902653
180,0.08021589021938642,0.03314949003641033
181,0.13331439559479066,0.07786729025156482
182,0.06723625557206538,0.08454798164145413
183,-0.062560090901145,0.05194929209132637
184,0.002338082335460187,0.02702647904107779
185,0.17933310025347435,0.12085518833665775
186,-0.02362118695918189,0.020818266115085225
187,-0.06020015732890482,0.027488396528278405
188,-0.027161087317542174,0.01590698870298641
189,0.05543658771086443,0.058316239686683535
190,0.04835678699414387,0.04793699797796205
191,0.00587798269382047,0.013959891665487395
192,0.09791539201118783,0.07983195719834996
193,0.04009701949130321,0.019476823953184143
194,0.04363691984966349,0.02494478824980681
195,-0.03424088803426274,0.023505611781954136
196,0.004698015907700376,0.019020466979674192
197,-0.02598112053142208,0.045279161678133194
198,-0.02598112053142208,0.045279161678133194
199,0.04009701949130321,0.019476823953184143
200,0.004698015907700376,0.019020466979674192
201,-0.06020015732890482,0.027488396528278405
202,0.011777816624420942,0.029399708688395677
203,-0.02598112053142208,0.045279161678133194
204,0.00587798269382047,0.013959891665487395
205,0.04363691984966349,0.02494478824980681
206,-0.02598112053142208,0.045279161678133194
207,0.0825758237916266,0.052935434319647104
208,-0.062560090901145,0.05194929209132637
209,0.002338082335460187,0.02702647904107779
210,0.004698015907700376,0.019020466979674192
211,-0.054300323398304345,0.024950348763497478
212,0.004698015907700376,0.019020466979674192
213,-0.06020015732890482,0.027488396528278405
214,-0.033060921248142645,0.018445036467767337
215,0.07903592343326632,0.05405912884044096
216,-0.07671969233458614,0.05986481418176755
217,0.05543658771086443,0.04033837489899432
218,0.022397517699501792,0.06419361558644436
219,0.0849357573638668,0.032285578944261886
220,-0.027161087317542174,0.03388485349067562
221,0.00587798269382047,0.013959891665487395
222,0.04363691984966349,0.02494478824980681
223,-0.055480290184424436,0.044350669012358644
224,-0.017721353028581417,0.018280218350304297
225,0.1262345948780701,0.036826715850198526
226,-0.08851936019578709,0.03363307222699694
227,-0.0637400576872651,0.02257711911617959
228,-0.048400489467703874,0.05372013848304901
229,0.04953675378026396,0.04287642266377525
230,0.00587798269382047,0.013959891665487395
231,0.00587798269382047,0.013959891665487395
232,0.08611572414998689,0.04646050576147323
233,-0.017721353028581417,0.018280218350304297
234,-0.062560090901145,0.05194929209132637
235,0.13095446202255048,0.08761088192299414
236,0.04009701949130321,0.019476823953184143
237,0.06723625557206538,0.08454798164145413
238,0.00823791626606066,0.05553474092407613
239,0.002338082335460187,0.02702647904107779
240,-0.01890131981470151,0.03768053859916547
241,0.00587798269382047,0.013959891665487395
242,-0.033060921248142645,0.018445036467767337
243,-0.01890131981470151,0.03768053859916547
244,-0.08851936019578709,0.03363307222699694
245,-0.009461585525740756,0.07804822985941466
246,-0.0425006555371034,0.05118209071826808
247,-0.03424088803426274,0.023505611781954136
248,-0.030700987675902455,0.06001988572635607
249,-0.055480290184424436,0.044350669012358644
250,-0.054300323398304345,0.024950348763497478
251,0.07549602307490604,0.04789021408463321
252,0.0825758237916266,0.052935434319647104
253,0.04009701949130321,0.019476823953184143
254,0.13095446202255048,0.08761088192299414
255,0.04363691984966349,0.02494478824980681
256,0.00587798269382047,0.013959891665487395
257,-0.054300323398304345,0.024950348763497478
258,0.011777816624420942,0.029399708688395677
259,-0.015361419456341228,0.06011659544544622
260,-0.08969932698190718,0.05303339247585811
261,0.09319552486670746,0.04348250137141105
262,0.011777816624420942,0.029399708688395677
263,-0.027161087317542174,0.01590698870298641
264,-0.033060921248142645,0.018445036467767337
265,0.017677650555021414,0.047331343102364115
266,0.04953675378026396,0.04287642266377525
267,0.03537715234682283,0.03421754800140702
268,0.004698015907700376,0.019020466979674192
269,0.0424569530635434,0.04585442705383744
270,-0.08025959269294643,0.055406622123176
271,-0.033060921248142645,0.018445036467767337
272,-0.06020015732890482,0.027488396528278405
273,-0.033060921248142645,0.018445036467767337
274,-0.03188095446202255,0.10395386240400596
275,0.004698015907700376,0.019020466979674192
276,0.015317716982781225,0.01633312131280528
277,0.022397517699501792,0.06419361558644436
278,-0.055480290184424436,0.044350669012358644
279,-0.03424088803426274,0.023505611781954136
280,-0.033060921248142645,0.018445036467767337
281,-0.0637400576872651,0.02257711911617959
282,-0.055480290184424436,0.044350669012358644
283,-0.054300323398304345,0.024950348763497478
284,-0.055480290184424436,0.044350669012358644
285,0.011777816624420942,0.029399708688395677
286,-0.06020015732890482,0.027488396528278405
287,0.015317716982781225,0.01633312131280528
288,0.0412769862774233,0.031679500236626086
289,-0.054300323398304345,0.024950348763497478
290,0.09909535879730792,0.05892231839431933
291,-0.017721353028581417,0.018280218350304297
292,0.08611572414998689,0.05108112445037876
293,0.002338082335460187,0.02702647904107779
294,-0.10857879555982869,0.07042130781866587
295,-0.08261952626518661,0.062402861946548475
296,0.0412769862774233,0.031679500236626086
297,0.04009701949130321,0.019476823953184143
298,0.04953675378026396,0.04287642266377525
299,-0.01890131981470151,0.03768053859916547
300,-0.027161087317542174,0.01590698870298641
301,-0.015361419456341228,0.049278440139863135
302,-0.08025959269294643,0.055406622123176
303,0.00587798269382047,0.013959891665487395
304,0.03773708591906302,0.10202325908191263
305,0.0424569530635434,0.04585442705383744
306,-0.055480290184424436,0.044350669012358644
307,-0.062560090901145,0.05194929209132637
308,0.0825758237916266,0.052935434319647104
309,0.051896687352504155,0.04822765670115532
310,0.04953675378026396,0.04287642266377525
311,0.00587798269382047,0.013959891665487395
312,-0.08851936019578709,0.03363307222699694
313,0.13213442880867057,0.05013773157526143
314,0.011777816624420942,0.029399708688395677
315,-0.054300323398304345,0.024950348763497478
316,0.1262345948780701,0.036826715850198526
317,0.004698015907700376,0.019020466979674192
318,0.002338082335460187,0.02702647904107779
319,-0.054300323398304345,0.024950348763497478
320,-0.027161087317542174,0.01590698870298641
321,0.08021589021938642,0.03314949003641033
322,0.08611572414998689,0.04646050576147323
323,-0.06845992483174548,0.0816383640779466
324,0.012957783410541037,0.040794016875853246
325,0.017677650555021414,0.047331343102364115
326,0.04009701949130321,0.019476823953184143
327,0.10971505987238878,0.10606369915312057
328,-0.0637400576872651,0.02257711911617959
329,0.053076654138624245,0.027318017897124697
330,0.00587798269382047,0.013959891665487395
331,0.09555545843894764,0.08505735062999978
332,-0.027161087317542174,0.01590698870298641
333,0.08611572414998689,0.04646050576147323
334,-0.016541386242461324,0.0686787603887243
335,0.00823791626606066,0.05553474092407613
336,-0.015361419456341228,0.06011659544544622
337,0.08611572414998689,0.04646050576147323
338,-0.054300323398304345,0.024950348763497478
339,-0.0637400576872651,0.02257711911617959
340,0.00587798269382047,0.013959891665487395
341,0.03655711913294293,0.03254341132877454
342,0.09201555808058737,0.04854307668559785
343,0.011777816624420942,0.029399708688395677
344,-0.0012018180229000962,0.021558514744455123
345,-0.003561751595140285,0.07551018209463374
346,0.08611572414998689,0.04646050576147323
347,-0.08969932698190718,0.05303339247585811
348,0.03537715234682283,0.03421754800140702
349,0.07903592343326632,0.034823626709042814
350,-0.027161087317542174,0.03388485349067562
351,0.00587798269382047,0.013959891665487395
352,0.011777816624420942,0.011421843900706467
353,-0.10031902805698803,0.09219485771484492
354,-0.030700987675902455,0.06001988572635607
355,0.12269469451970981,0.05915070789821623
356,-0.08969932698190718,0.05303339247585811
357,-0.05194038982606416,0.0667867258586394
358,-0.054300323398304345,0.024950348763497478
359,0.004698015907700376,0.019020466979674192
360,0.00587798269382047,0.013959891665487395
361,-0.048400489467703874,0.05372013848304901
362,-0.015361419456341228,0.06011659544544622
363,-0.027161087317542174,0.01590698870298641
364,0.04009701949130321,0.019476823953184143
365,-0.11211869591818897,0.06596311576007431
366,-0.054300323398304345,0.024950348763497478
367,-0.033060921248142645,0.018445036467767337
368,-0.07671969233458614,0.05986481418176755
369,-0.02362118695918189,0.020818266115085225
370,-0.033060921248142645,0.018445036467767337
371,0.023577484485621886,0.04479329533758319
372,0.04009701949130321,0.019476823953184143
373,-0.054300323398304345,0.024950348763497478
374,-0.02362118695918189,0.020818266115085225
375,-0.08025959269294643,0.055406622123176
376,-0.054300323398304345,0.024950348763497478
377,-0.10857879555982869,0.07042130781866587
378,-0.0637400576872651,0.02257711911617959
379,0.053076654138624245,0.027318017897124697
380,0.07903592343326632,0.05405912884044096
381,0.00823791626606066,0.05553474092407613
382,-0.027161087317542174,0.01590698870298641
383,0.05897648806922472,0.04524965231109314
384,-0.02362118695918189,0.020818266115085225
385,-0.0012018180229000962,0.021558514744455123
386,0.04363691984966349,0.02494478824980681
387,-0.054300323398304345,0.024950348763497478
388,0.011777816624420942,0.011421843900706467
389,0.04009701949130321,0.019476823953184143
390,0.00587798269382047,0.013959891665487395
391,-0.027161087317542174,0.01590698870298641
392,0.07903592343326632,0.05405912884044096
393,0.038917052705183114,0.05232935561201131
394,0.03655711913294293,0.03254341132877454
395,0.12741456166419018,0.06949907431238984
396,-0.027161087317542174,0.01590698870298641
397,-0.08969932698190718,0.05303339247585811
398,-0.08851936019578709,0.03363307222699694
399,0.13567432916703084,0.06022631456078964
400,-0.0012018180229000962,0.021558514744455123
401,-0.033060921248142645,0.018445036467767337
402,-0.017721353028581417,0.018280218350304297
403,-0.055480290184424436,0.044350669012358644
404,0.011777816624420942,0.029399708688395677
405,0.04599685342190368,0.016938776188403212
406,-0.011821519097980945,0.047050008069855834
407,-0.027161087317542174,0.01590698870298641
408,0.04009701949130321,0.019476823953184143
409,0.07903592343326632,0.034823626709042814
410,0.04363691984966349,0.02494478824980681
411,-0.0637400576872651,0.02257711911617959
412,-0.0012018180229000962,0.021558514744455123
413,-0.04368062232322349,0.07772212044923536
414,0.11325496023074906,0.11615228213864877
415,0.04599685342190368,0.016938776188403212
416,-0.027161087317542174,0.01590698870298641
417,0.010597849838300848,0.050309347492426305
418,-0.033060921248142645,0.018445036467767337
419,0.04009701949130321,0.019476823953184143
420,0.09909535879730792,0.05892231839431933
421,-0.08969932698190718,0.05303339247585811
422,-0.054300323398304345,0.024950348763497478
423,0.03655711913294293,0.03254341132877454
424,-0.054300323398304345,0.024950348763497478
425,-0.015361419456341228,0.06011659544544622
426,-0.03424088803426274,0.023505611781954136
427,-0.027161087317542174,0.03388485349067562
428,-0.08261952626518661,0.062402861946548475
429,0.00587798269382047,0.013959891665487395
430,-0.062560090901145,0.05194929209132637
431,-0.033060921248142645,0.018445036467767337
432,0.0825758237916266,0.052935434319647104
433,-0.10031902805698803,0.09219485771484492
434,-0.0012018180229000962,0.021558514744455123
435,-0.017721353028581417,0.018280218350304297
436,-0.054300323398304345,0.024950348763497478
437,0.07667598986102614,0.05547348208442803
438,-0.02362118695918189,0.020818266115085225
439,-0.054300323398304345,0.024950348763497478
440,-0.033060921248142645,0.018445036467767337
441,0.04363691984966349,0.02494478824980681
442,0.011777816624420942,0.029399708688395677
443,0.014137750196661131,0.0424200656902653
444,-0.030700987675902455,0.06001988572635607
445,0.08965562450834717,0.05654908874700145
446,-0.027161087317542174,0.03388485349067562
447,0.09201555808058737,0.04854307668559785
448,0.00823791626606066,0.05553474092407613
449,0.023577484485621886,0.05563145064316628
450,-0.0012018180229000962,0.021558514744455123
451,0.04009701949130321,0.019476823953184143
452,0.017677650555021414,0.047331343102364115
453,0.04599685342190368,0.016938776188403212
454,0.017677650555021414,0.047331343102364115
455,-0.02362118695918189,0.020818266115085225
456,0.09319552486670746,0.04348250137141105
457,0.011777816624420942,0.011421843900706467
458,0.05543658771086443,0.04033837489899432
459,-0.0012018180229000962,0.021558514744455123
460,-0.055480290184424436,0.044350669012358644
461,0.002338082335460187,0.02702647904107779
462,-0.017721353028581417,0.018280218350304297
463,0.07903592343326632,0.034823626709042814
464,-0.10031902805698803,0.09219485771484492
465,0.002338082335460187,0.02702647904107779
466,0.002338082335460187,0.02702647904107779
467,0.12505462809195,0.057736354654229154
468,-2.185123678000175e-05,0.03376119102789707
469,0.05897648806922472,0.04524965231109314
470,0.03773708591906302,0.10202325908191263
471,0.04363691984966349,0.02494478824980681
472,-0.0425006555371034,0.05118209071826808
473,-0.027161087317542174,0.03388485349067562
474,-0.06020015732890482,0.027488396528278405
475,-0.11211869591818897,0.06596311576007431
476,-0.06020015732890482,0.027488396528278405
477,0.00587798269382047,0.013959891665487395
478,0.04363691984966349,0.02494478824980681
479,-0.08851936019578709,0.03363307222699694
480,0.010597849838300848,0.050309347492426305
481,0.04717682020802377,0.011878200874216415
482,0.00587798269382047,0.013959891665487395
483,0.022397517699501792,0.06419361558644436
484,-0.0637400576872651,0.02257711911617959
485,0.12269469451970981,0.05915070789821623
486,-0.016541386242461324,0.0686787603887243
487,-0.01890131981470151,0.03768053859916547
488,-0.07671969233458614,0.05986481418176755
489,-0.06020015732890482,0.027488396528278405
490,-2.185123678000175e-05,0.03376119102789707
491,0.08021589021938642,0.03314949003641033
492,-0.027161087317542174,0.01590698870298641
493,-0.0012018180229000962,0.021558514744455123
494,-0.055480290184424436,0.044350669012358644
495,-0.0012018180229000962,0.021558514744455123
496,-0.08025959269294643,0.055406622123176
497,0.1698933659645136,0.058858744757540105
498,0.04599685342190368,0.016938776188403212
499,-0.07671969233458614,0.05986481418176755
500,0.014137750196661131,0.0424200656902653
501,0.0412769862774233,0.031679500236626086
502,-0.03424088803426274,0.023505611781954136
503,0.04835678699414387,0.04793699797796205
504,0.04009701949130321,0.019476823953184143
505,-0.027161087317542174,0.03388485349067562
506,-0.009461585525740756,0.07804822985941466
507,-0.027161087317542174,0.01590698870298641
508,0.00587798269382047,0.013959891665487395
509,0.03537715234682283,0.03421754800140702
510,-0.02362118695918189,0.020818266115085225
511,0.03537715234682283,0.03421754800140702
512,-0.054300323398304345,0.024950348763497478
513,0.05661655449698453,0.06971054787414109
514,0.015317716982781225,0.01633312131280528
515,-0.055480290184424436,0.044350669012358644
516,0.08729569093610698,0.07419006443777662
517,-0.062560090901145,0.05194929209132637
518,-0.048400489467703874,0.05372013848304901
519,-0.040140721964863214,0.08218031250782691
520,0.07549602307490604,0.04789021408463321
521,0.004698015907700376,0.019020466979674192
522,-0.016541386242461324,0.0686787603887243
523,0.011777816624420942,0.011421843900706467
524,-0.01890131981470151,0.03768053859916547
525,-0.02362118695918189,0.020818266115085225
526,-0.02362118695918189,0.020818266115085225
527,-0.062560090901145,0.05194929209132637
528,-0.08851936019578709,0.03363307222699694
529,0.03655711913294293,0.03254341132877454
530,-0.03424088803426274,0.023505611781954136
531,-0.011821519097980945,0.047050008069855834
532,0.03655711913294293,0.03254341132877454
533,0.011777816624420942,0.029399708688395677
534,-0.016541386242461324,0.0686787603887243
535,0.07667598986102614,0.05547348208442803
536,-0.0637400576872651,0.02257711911617959
537,0.04953675378026396,0.053453050132805144
538,-0.08025959269294643,0.055406622123176
539,-0.055480290184424436,0.044350669012358644
540,-0.062560090901145,0.05194929209132637
541,0.04009701949130321,0.019476823953184143
542,0.12269469451970981,0.0851037094527611
543,-0.033060921248142645,0.018445036467767337
544,-0.054300323398304345,0.024950348763497478
545,0.04717682020802377,0.011878200874216415
546,0.09319552486670746,0.10570720600538501
547,0.04835678699414387,0.04793699797796205
548,0.04953675378026396,0.04287642266377525
549,0.0837557905777467,0.020082902660819937
550,0.017677650555021414,0.047331343102364115
551,-0.003561751595140285,0.07551018209463374
552,-0.02598112053142208,0.045279161678133194
553,-0.030700987675902455,0.06001988572635607
554,-0.016541386242461324,0.0686787603887243
555,-0.0012018180229000962,0.021558514744455123
556,-0.06020015732890482,0.027488396528278405
557,0.09319552486670746,0.04348250137141105
558,0.13567432916703084,0.06022631456078964
559,-2.185123678000175e-05,0.03376119102789707
560,-0.02362118695918189,0.020818266115085225
561,0.07903592343326632,0.034823626709042814
562,0.0412769862774233,0.031679500236626086
563,0.04363691984966349,0.02494478824980681
564,0.13331439559479066,0.07786729025156482
565,-0.015361419456341228,0.049278440139863135
566,-0.08025959269294643,0.055406622123176
567,-0.017721353028581417,0.018280218350304297
568,0.07549602307490604,0.04789021408463321
569,0.015317716982781225,0.01633312131280528
570,0.011777816624420942,0.029399708688395677
571,0.011777816624420942,0.011421843900706467
572,0.11915479416134954,0.07221729527380662
573,-0.08851936019578709,0.03363307222699694
574,-0.062560090901145,0.05194929209132637
575,-0.033060921248142645,0.018445036467767337
576,-0.048400489467703874,0.05372013848304901
577,-0.11211869591818897,0.06596311576007431
578,0.0424569530635434,0.04585442705383744
579,-0.10031902805698803,0.09219485771484492
580,0.06369635521370509,0.10724609589021085
581,-0.03424088803426274,0.023505611781954136
582,-0.0637400576872651,0.02257711911617959
583,0.04363691984966349,0.02494478824980681
584,-0.11211869591818897,0.06596311576007431
585,-0.06020015732890482,0.027488396528278405
586,-0.02362118695918189,0.020818266115085225
587,0.04363691984966349,0.02494478824980681
588,-0.033060921248142645,0.018445036467767337
589,0.04009701949130321,0.019476823953184143
590,-0.062560090901145,0.05194929209132637
591,-0.04368062232322349,0.07772212044923536
592,0.06959618914430557,0.1047080481254299
593,0.09555545843894764,0.04883373540879112
594,-0.017721353028581417,0.018280218350304297
595,-0.003561751595140285,0.07551018209463374
596,-0.02598112053142208,0.045279161678133194
597,-0.054300323398304345,0.024950348763497478
598,-0.055480290184424436,0.044350669012358644
599,0.015317716982781225,0.07179223866541208
600,-0.08969932698190718,0.05303339247585811
601,0.0412769862774233,0.031679500236626086
602,0.0837557905777467,0.020082902660819937
603,-0.027161087317542174,0.03388485349067562
604,0.00587798269382047,0.013959891665487395
605,-0.054300323398304345,0.024950348763497478
606,0.09201555808058737,0.04854307668559785
607,-0.046040555895463686,0.04672389865967653
608,0.06723625557206538,0.08454798164145413
609,-0.03424088803426274,0.023505611781954136
610,-0.0012018180229000962,0.021558514744455123
611,0.04363691984966349,0.02494478824980681
612,0.011777816624420942,0.011421843900706467
613,-0.03424088803426274,0.023505611781954136
614,0.011777816624420942,0.029399708688395677
615,0.00587798269382047,0.013959891665487395
616,-0.08025959269294643,0.055406622123176
617,0.04363691984966349,0.02494478824980681
618,0.00587798269382047,0.013959891665487395
619,-0.06020015732890482,0.027488396528278405
620,0.00823791626606066,0.05553474092407613
621,-0.08261952626518661,0.062402861946548475
622,0.12505462809195,0.057736354654229154
623,-0.0637400576872651,0.02257711911617959
624,-0.0637400576872651,0.02257711911617959
625,-0.016541386242461324,0.0686787603887243
626,-0.027161087317542174,0.01590698870298641
627,-2.185123678000175e-05,0.03376119102789707
628,-0.017721353028581417,0.018280218350304297
629,0.011777816624420942,0.029399708688395677
630,0.08021589021938642,0.03314949003641033
631,0.05897648806922472,0.04524965231109314
632,0.004698015907700376,0.019020466979674192
633,-0.027161087317542174,0.01590698870298641
634,0.05543658771086443,0.04033837489899432
635,-0.027161087317542174,0.01590698870298641
636,-0.03424088803426274,0.023505611781954136
637,-0.017721353028581417,0.018280218350304297
638,0.09673542522506774,0.07656329408509452
639,0.1698933659645136,0.10749794223787412
640,0.00823791626606066,0.05553474092407613
641,-0.030700987675902455,0.06001988572635607
642,-0.08025959269294643,0.055406622123176
643,0.053076654138624245,0.027318017897124697
644,-0.11211869591818897,0.06596311576007431
645,-0.062560090901145,0.05194929209132637
646,-0.015361419456341228,0.049278440139863135
647,0.04717682020802377,0.07410290550819036
648,-0.10857879555982869,0.07042130781866587
649,0.04717682020802377,0.011878200874216415
650,-0.017721353028581417,0.018280218350304297
651,0.04953675378026396,0.04287642266377525
652,0.00587798269382047,0.013959891665487395
653,-0.017721353028581417,0.018280218350304297
654,0.002338082335460187,0.02702647904107779
655,-0.054300323398304345,0.024950348763497478
656,-0.033060921248142645,0.018445036467767337
657,-0.0012018180229000962,0.021558514744455123
658,-0.054300323398304345,0.024950348763497478
659,-0.08851936019578709,0.03363307222699694
660,0.05543658771086443,0.058316239686683535
661,0.011777816624420942,0.029399708688395677
662,-0.07671969233458614,0.05986481418176755
663,0.0825758237916266,0.052935434319647104
664,0.00823791626606066,0.05553474092407613
665,-0.10857879555982869,0.07042130781866587
666,-0.02362118695918189,0.020818266115085225
667,0.05543658771086443,0.058316239686683535
668,0.004698015907700376,0.019020466979674192
669,0.08965562450834717,0.05654908874700145
670,-0.027161087317542174,0.01590698870298641
671,0.0412769862774233,0.031679500236626086
672,-2.185123678000175e-05,0.03376119102789707
673,0.07667598986102614,0.05547348208442803
674,-0.054300323398304345,0.024950348763497478
675,0.011777816624420942,0.011421843900706467
676,-0.10031902805698803,0.09219485771484492
677,-0.033060921248142645,0.018445036467767337
678,0.12151472773358972,0.0515674398984214
679,0.002338082335460187,0.02702647904107779
680,-0.027161087317542174,0.01590698870298641
