institution_id,row_index,reference_profile,n_oob_predictions,profile_1_probability,profile_2_probability,reference_profile_probability,normalized_entropy,membership_margin,family_consistency,certainty_class
SYN_S6_NO_CLUSTER_NULL_R001_050,22,1,28,0.8928571428571429,0.10714285714285714,0.8928571428571429,0.4912373418243331,0.7857142857142858,0.7777777777777778,HALO
SYN_S6_NO_CLUSTER_NULL_R001_043,23,1,45,0.7333333333333333,0.26666666666666666,0.7333333333333333,0.8366407419411673,0.46666666666666656,0.625,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_046,24,2,39,0.02564102564102564,0.9743589743589743,0.9743589743589743,0.17203694935311378,0.9487179487179487,0.9090909090909091,CORE
SYN_S6_NO_CLUSTER_NULL_R001_019,25,1,50,0.5,0.5,0.5,1.0,0.0,0.2,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_044,26,2,39,0.0,1.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_031,27,1,45,0.9777777777777777,0.022222222222222223,0.9777777777777777,0.15374218032876188,0.9555555555555555,0.9375,CORE
SYN_S6_NO_CLUSTER_NULL_R001_062,28,2,38,0.10526315789473684,0.8947368421052632,0.8947368421052632,0.4854607607459134,0.7894736842105263,0.8,HALO
SYN_S6_NO_CLUSTER_NULL_R001_060,29,2,46,0.021739130434782608,0.9782608695652174,0.9782608695652174,0.15109697051711368,0.9565217391304348,0.9285714285714286,CORE
SYN_S6_NO_CLUSTER_NULL_R001_034,30,1,39,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_016,31,2,37,0.10810810810810811,0.8918918918918919,0.8918918918918919,0.4941829348497886,0.7837837837837838,0.75,HALO
SYN_S6_NO_CLUSTER_NULL_R001_026,32,1,54,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.964078764808229,0.2222222222222222,0.1875,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_028,33,1,44,0.5681818181818182,0.4318181818181818,0.5681818181818182,0.9865446300055644,0.13636363636363646,0.38461538461538464,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_042,34,1,39,0.5128205128205128,0.48717948717948717,0.5128205128205128,0.9995256892936492,0.02564102564102555,0.3,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_025,35,1,39,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.3912435636292556,0.8461538461538463,0.8,CORE
SYN_S6_NO_CLUSTER_NULL_R001_079,36,1,39,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.8904916402194913,0.3846153846153846,0.5,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_068,37,2,35,0.02857142857142857,0.9714285714285714,0.9714285714285714,0.18717625687320819,0.9428571428571428,0.875,CORE
SYN_S6_NO_CLUSTER_NULL_R001_001,38,1,46,0.9347826086956522,0.06521739130434782,0.9347826086956522,0.3478169135710633,0.8695652173913044,0.625,HALO
SYN_S6_NO_CLUSTER_NULL_R001_039,39,1,38,0.7105263157894737,0.2894736842105263,0.7105263157894737,0.8680403986166402,0.42105263157894735,0.3333333333333333,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_014,40,1,40,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_006,41,1,40,0.4,0.6,0.4,0.9709505944546688,0.19999999999999996,0.14285714285714285,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_027,42,1,32,0.96875,0.03125,0.96875,0.20062232431271465,0.9375,0.875,CORE
SYN_S6_NO_CLUSTER_NULL_R001_063,43,1,41,0.7804878048780488,0.21951219512195122,0.7804878048780488,0.7592757847892834,0.5609756097560976,0.6363636363636364,HALO
SYN_S6_NO_CLUSTER_NULL_R001_066,44,1,38,0.9736842105263158,0.02631578947368421,0.9736842105263158,0.17556502585750278,0.9473684210526316,0.9,CORE
SYN_S6_NO_CLUSTER_NULL_R001_061,45,1,45,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_041,46,2,48,0.0,1.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_070,47,2,36,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.5032583347756457,0.7777777777777778,0.7142857142857143,HALO
SYN_S6_NO_CLUSTER_NULL_R001_004,48,1,33,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.9456603046006401,0.2727272727272727,0.1111111111111111,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_051,49,1,46,0.9347826086956522,0.06521739130434782,0.9347826086956522,0.3478169135710633,0.8695652173913044,0.9166666666666666,CORE
SYN_S6_NO_CLUSTER_NULL_R001_038,50,1,32,0.75,0.25,0.75,0.8112781244591328,0.5,0.6,HALO
SYN_S6_NO_CLUSTER_NULL_R001_049,51,1,32,0.5625,0.4375,0.5625,0.9886994082884974,0.125,0.3333333333333333,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_009,52,2,38,0.23684210526315788,0.7631578947368421,0.7631578947368421,0.7897492536625224,0.5263157894736843,0.4444444444444444,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_080,53,2,50,0.02,0.98,0.98,0.14144054254182067,0.96,0.9166666666666666,CORE
SYN_S6_NO_CLUSTER_NULL_R001_072,54,1,39,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_012,55,2,45,0.044444444444444446,0.9555555555555556,0.9555555555555556,0.2623112196143366,0.9111111111111111,0.8,CORE
SYN_S6_NO_CLUSTER_NULL_R001_013,56,2,31,0.0,1.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_010,57,2,32,0.03125,0.96875,0.96875,0.20062232431271465,0.9375,0.9230769230769231,CORE
SYN_S6_NO_CLUSTER_NULL_R001_065,58,1,35,0.8285714285714286,0.17142857142857143,0.8285714285714286,0.6609623351442084,0.6571428571428573,0.6666666666666666,HALO
SYN_S6_NO_CLUSTER_NULL_R001_022,59,2,44,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.43949698692151334,0.8181818181818181,0.8461538461538461,CORE
SYN_S6_NO_CLUSTER_NULL_R001_076,60,1,35,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_033,61,1,48,0.9375,0.0625,0.9375,0.3372900666170139,0.875,0.8666666666666667,CORE
SYN_S6_NO_CLUSTER_NULL_R001_008,62,1,34,0.5588235294117647,0.4411764705882353,0.5588235294117647,0.9899927915575186,0.11764705882352944,0.0,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_007,63,1,24,0.5,0.5,0.5,1.0,0.0,0.2,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_048,64,1,33,0.30303030303030304,0.696969696969697,0.30303030303030304,0.8849636363831529,0.3939393939393939,0.2,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_018,65,1,51,0.8431372549019608,0.1568627450980392,0.8431372549019608,0.6267511370265895,0.6862745098039216,0.7142857142857143,HALO
SYN_S6_NO_CLUSTER_NULL_R001_015,66,1,38,0.631578947368421,0.3684210526315789,0.631578947368421,0.9494520153879485,0.26315789473684204,0.5454545454545454,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_071,67,2,30,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.21084230031853216,0.9333333333333333,0.9,CORE
SYN_S6_NO_CLUSTER_NULL_R001_077,68,1,34,0.9411764705882353,0.058823529411764705,0.9411764705882353,0.3227569588973983,0.8823529411764706,0.875,CORE
SYN_S6_NO_CLUSTER_NULL_R001_005,69,1,38,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.9980008838722995,0.05263157894736836,0.1111111111111111,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_023,70,2,38,0.05263157894736842,0.9473684210526315,0.9473684210526315,0.2974722489192897,0.8947368421052632,0.9,CORE
SYN_S6_NO_CLUSTER_NULL_R001_058,71,2,45,0.022222222222222223,0.9777777777777777,0.9777777777777777,0.15374218032876188,0.9555555555555556,0.9,CORE
SYN_S6_NO_CLUSTER_NULL_R001_059,72,1,44,1.0,0.0,1.0,-0.0,1.0,1.0,CORE
SYN_S6_NO_CLUSTER_NULL_R001_078,73,2,36,0.027777777777777776,0.9722222222222222,0.9722222222222222,0.1831220683013728,0.9444444444444444,0.875,CORE
SYN_S6_NO_CLUSTER_NULL_R001_067,74,1,32,0.8125,0.1875,0.8125,0.6962122601251458,0.625,0.6666666666666666,HALO
SYN_S6_NO_CLUSTER_NULL_R001_053,75,1,42,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.9852281360342515,0.1428571428571428,0.375,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_073,76,1,35,0.8285714285714286,0.17142857142857143,0.8285714285714286,0.6609623351442084,0.6571428571428573,0.75,HALO
SYN_S6_NO_CLUSTER_NULL_R001_035,77,1,41,0.975609756097561,0.024390243902439025,0.975609756097561,0.16542703399626682,0.9512195121951219,0.9230769230769231,CORE
SYN_S6_NO_CLUSTER_NULL_R001_040,78,2,43,0.23255813953488372,0.7674418604651163,0.7674418604651163,0.7824441294066888,0.5348837209302326,0.5384615384615384,BOUNDARY
SYN_S6_NO_CLUSTER_NULL_R001_047,79,1,42,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.1428571428571429,0.25,BOUNDARY
