scenario,institution_id,source_profile,target_profile,candidate_id,rank,l0,weighted_l1,total_cost,plausibility_distance,plausibility_threshold,edit_signature_json,candidate__willingness_constraint_score,candidate__digital_usage_constraint_score,candidate__training_deficit_score,candidate__device_constraint,candidate__digital_tool_variety_constraint,candidate__internet_stability_constraint,candidate__staffing_constraint_score,candidate__time_constraint_score,candidate__administrative_disorganization_constraint,candidate__recording_system_constraint,candidate__system_change_resistance_constraint,candidate__admin_time_load_constraint,candidate__resource_constraint_score
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_025,1,2,SYN_S6_NO_CLUSTER_NULL_R001_025__CF04,4,3,2.6216734516434084,3.3716734516434084,0.69844633593734,0.9550948220739801,"[""staffing_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.48073571307973484,0.6266731475795331,0.8834983046206485,0.7001820027723602,0.5469070363263769,0.36191858043645664,0.276833397050146,0.33811367910092394,0.6541273650785211,0.4961410599394882,0.5979390086068033,0.44938763096034284,0.18173229737931973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_025,1,2,SYN_S6_NO_CLUSTER_NULL_R001_025__CF05,5,3,2.6466861783512674,3.3966861783512674,0.6773663714846389,0.9550948220739801,"[""digital_tool_variety_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.48073571307973484,0.6266731475795331,0.8834983046206485,0.7001820027723602,0.2978162012853912,0.36191858043645664,0.47388730548968516,0.33811367910092394,0.6541273650785211,0.4961410599394882,0.5979390086068033,0.44938763096034284,0.18173229737931973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_031,1,2,SYN_S6_NO_CLUSTER_NULL_R001_031__CF01,1,4,6.961420400807252,7.961420400807252,0.9272152198956771,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""device_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.4106269809665823,0.9484442658875415,0.4067089355118925,0.2836425636426845,0.46406108058119994,0.3915368689952468,0.48072591309663404,0.924648653549458,0.765140102644046,0.7926256694826709,0.3908682246022505,0.2706991746718726,0.3986745520898902
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_031,1,2,SYN_S6_NO_CLUSTER_NULL_R001_031__CF02,2,4,7.349786904067633,8.349786904067633,0.8684200544811088,0.9550948220739801,"[""device_constraint:DOWN"", ""recording_system_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.7712888154002199,0.9484442658875415,0.4067089355118925,0.2836425636426845,0.46406108058119994,0.3915368689952468,0.48072591309663404,0.924648653549458,0.765140102644046,0.43394176214951163,0.3908682246022505,0.2706991746718726,0.26420934821574915
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_031,1,2,SYN_S6_NO_CLUSTER_NULL_R001_031__CF03,3,4,7.126249055886217,8.126249055886216,0.916938121783857,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""device_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.4106269809665823,0.9484442658875415,0.4067089355118925,0.2836425636426845,0.46406108058119994,0.3915368689952468,0.48072591309663404,0.924648653549458,0.765140102644046,0.7926256694826709,0.3908682246022505,0.2706991746718726,0.34939683463518867
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_031,1,2,SYN_S6_NO_CLUSTER_NULL_R001_031__CF04,4,4,7.420672864131641,8.42067286413164,0.8647295661267403,0.9550948220739801,"[""device_constraint:DOWN"", ""recording_system_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.7712888154002199,0.9484442658875415,0.4067089355118925,0.2836425636426845,0.46406108058119994,0.3915368689952468,0.48072591309663404,0.924648653549458,0.765140102644046,0.41014167981221544,0.3908682246022505,0.2706991746718726,0.26420934821574915
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_031,1,2,SYN_S6_NO_CLUSTER_NULL_R001_031__CF05,5,4,7.500501778155249,8.50050177815525,0.8602409826003073,0.9550948220739801,"[""device_constraint:DOWN"", ""recording_system_constraint:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.7712888154002199,0.9484442658875415,0.4067089355118925,0.2836425636426845,0.46406108058119994,0.3915368689952468,0.48072591309663404,0.924648653549458,0.765140102644046,0.287668898219486,0.3908682246022505,0.2706991746718726,0.34939683463518867
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_040,2,1,SYN_S6_NO_CLUSTER_NULL_R001_040__CF01,1,1,0.5364508192316726,0.7864508192316726,0.6409049333467165,0.8672031766451029,"[""admin_time_load_constraint:UP""]",0.4607081680081652,0.3456874914334219,0.7277645025408007,0.4339236770688161,0.2978162012853912,0.4359751569887261,0.5466272524285526,0.46280536012499063,0.4676209960400417,0.40777447549442314,0.48535919528902927,0.6256865866959649,0.4553393410092906
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_040,2,1,SYN_S6_NO_CLUSTER_NULL_R001_040__CF02,2,1,0.5800396286930551,0.8300396286930551,0.6081409776716716,0.8672031766451029,"[""device_constraint:UP""]",0.4607081680081652,0.3456874914334219,0.7277645025408007,0.5976792239969303,0.2978162012853912,0.4359751569887261,0.5466272524285526,0.46280536012499063,0.4676209960400417,0.40777447549442314,0.48535919528902927,0.44938763096034284,0.4553393410092906
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_040,2,1,SYN_S6_NO_CLUSTER_NULL_R001_040__CF03,3,1,0.7349166046677257,0.9849166046677257,0.6038642125347818,0.8672031766451029,"[""digital_tool_variety_constraint:UP""]",0.4607081680081652,0.3456874914334219,0.7277645025408007,0.4339236770688161,0.5327055297263171,0.4359751569887261,0.5466272524285526,0.46280536012499063,0.4676209960400417,0.40777447549442314,0.48535919528902927,0.44938763096034284,0.4553393410092906
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_040,2,1,SYN_S6_NO_CLUSTER_NULL_R001_040__CF04,4,2,0.6189920433662255,1.1189920433662255,0.597773596042609,0.8672031766451029,"[""staffing_constraint_score:UP"", ""recording_system_constraint:UP""]",0.4607081680081652,0.3456874914334219,0.7277645025408007,0.4339236770688161,0.2978162012853912,0.4359751569887261,0.6044528577758721,0.46280536012499063,0.4676209960400417,0.54127985097394,0.48535919528902927,0.44938763096034284,0.4553393410092906
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_040,2,1,SYN_S6_NO_CLUSTER_NULL_R001_040__CF05,5,2,0.6436538289872554,1.1436538289872553,0.5867335073865113,0.8672031766451029,"[""recording_system_constraint:UP"", ""resource_constraint_score:UP""]",0.4607081680081652,0.3456874914334219,0.7277645025408007,0.4339236770688161,0.2978162012853912,0.4359751569887261,0.5466272524285526,0.46280536012499063,0.4676209960400417,0.54127985097394,0.48535919528902927,0.44938763096034284,0.5288910584809094
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_041,2,1,SYN_S6_NO_CLUSTER_NULL_R001_041__CF01,1,4,5.768662825562773,6.768662825562773,0.8267753051263074,0.8672031766451029,"[""willingness_constraint_score:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.7378155590567437,0.19313986861204044,0.3209802764648069,0.035089932453108985,0.567048587068492,0.6759507330544097,0.7760901322375754,0.1514318211270253,0.4300692605569835,0.23295041258132226,0.33297349289501393,0.6256865866959649,0.6061918744002973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_041,2,1,SYN_S6_NO_CLUSTER_NULL_R001_041__CF02,2,4,5.903990672724552,6.903990672724552,0.7360636681200744,0.8672031766451029,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""digital_tool_variety_constraint:UP"", ""admin_time_load_constraint:UP""]",0.7378155590567437,0.19313986861204044,0.3209802764648069,0.5741422755693952,0.67897287704951,0.4681511336579219,0.4201623669152919,0.1514318211270253,0.4300692605569835,0.23295041258132226,0.33297349289501393,0.6256865866959649,0.6061918744002973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_041,2,1,SYN_S6_NO_CLUSTER_NULL_R001_041__CF03,3,4,6.070611381430139,7.070611381430139,0.7053170254301373,0.8672031766451029,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""system_change_resistance_constraint:UP"", ""admin_time_load_constraint:UP""]",0.7378155590567437,0.19313986861204044,0.3209802764648069,0.5741422755693952,0.567048587068492,0.4681511336579219,0.4201623669152919,0.1514318211270253,0.4300692605569835,0.23295041258132226,0.4718645256199028,0.6256865866959649,0.6061918744002973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_041,2,1,SYN_S6_NO_CLUSTER_NULL_R001_041__CF04,4,4,6.108887237118955,7.108887237118955,0.6851594056335308,0.8672031766451029,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.7378155590567437,0.19313986861204044,0.3209802764648069,0.5186412287705173,0.567048587068492,0.4681511336579219,0.4201623669152919,0.35636173258918485,0.4300692605569835,0.23295041258132226,0.33297349289501393,0.6256865866959649,0.6061918744002973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_041,2,1,SYN_S6_NO_CLUSTER_NULL_R001_041__CF05,5,4,6.170735621796102,7.170735621796102,0.6830651156940586,0.8672031766451029,"[""willingness_constraint_score:UP"", ""device_constraint:UP"", ""recording_system_constraint:UP"", ""admin_time_load_constraint:UP""]",0.7378155590567437,0.19313986861204044,0.3209802764648069,0.5186412287705173,0.567048587068492,0.4681511336579219,0.4201623669152919,0.1514318211270253,0.4300692605569835,0.5060917677637775,0.33297349289501393,0.6256865866959649,0.6061918744002973
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_050,1,2,SYN_S6_NO_CLUSTER_NULL_R001_050__CF01,1,2,1.123832108612276,1.623832108612276,0.8223272219756486,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""internet_stability_constraint:DOWN""]",0.2083720944609674,0.8311329846381916,0.7528183505188101,0.5580913438591357,0.45176928603865185,0.4359751569887261,0.20043029782140512,0.4504146963929469,0.7024644492662052,0.4469297512258817,0.6742029494225411,0.6075265596563019,0.4540146199832783
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_050,1,2,SYN_S6_NO_CLUSTER_NULL_R001_050__CF02,2,2,1.1281962899771738,1.6281962899771738,0.7936326575328777,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.2083720944609674,0.8311329846381916,0.7528183505188101,0.5580913438591357,0.45176928603865185,0.5379762265694075,0.20043029782140512,0.4504146963929469,0.7024644492662052,0.4469297512258817,0.6742029494225411,0.4832138508713531,0.4540146199832783
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_050,1,2,SYN_S6_NO_CLUSTER_NULL_R001_050__CF03,3,2,1.1810542746031296,1.6810542746031296,0.7889778895138937,0.9550948220739801,"[""internet_stability_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.44778986930454673,0.8311329846381916,0.7528183505188101,0.5580913438591357,0.45176928603865185,0.4587782129854086,0.20043029782140512,0.4504146963929469,0.7024644492662052,0.4469297512258817,0.6742029494225411,0.6075265596563019,0.18771548255650056
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_050,1,2,SYN_S6_NO_CLUSTER_NULL_R001_050__CF04,4,2,1.2172443236854336,1.7172443236854336,0.7692700548887231,0.9550948220739801,"[""internet_stability_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.44778986930454673,0.8311329846381916,0.7528183505188101,0.5580913438591357,0.45176928603865185,0.30910023720212726,0.20043029782140512,0.4504146963929469,0.7024644492662052,0.4469297512258817,0.6742029494225411,0.4832138508713531,0.4540146199832783
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_050,1,2,SYN_S6_NO_CLUSTER_NULL_R001_050__CF05,5,2,1.291973797198538,1.791973797198538,0.7500594897598075,0.9550948220739801,"[""training_deficit_score:DOWN"", ""internet_stability_constraint:DOWN""]",0.44778986930454673,0.8311329846381916,0.6283563705456875,0.5580913438591357,0.45176928603865185,0.30910023720212726,0.20043029782140512,0.4504146963929469,0.7024644492662052,0.4469297512258817,0.6742029494225411,0.6075265596563019,0.4540146199832783
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_051,1,2,SYN_S6_NO_CLUSTER_NULL_R001_051__CF01,1,2,3.1456287279707777,3.6456287279707777,0.811438411131092,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""internet_stability_constraint:DOWN""]",0.3317837257528233,0.5031293779926703,0.3973754034645197,0.8312511224071671,0.8267442967110494,0.11527760279446746,0.5983722957031173,0.36191537875454777,0.3110645763546247,0.4613511217769507,0.33630352885069265,0.6035763669713252,0.4250839313462703
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_051,1,2,SYN_S6_NO_CLUSTER_NULL_R001_051__CF02,2,2,3.1573734339583224,3.6573734339583224,0.7776089326873249,0.9550948220739801,"[""device_constraint:DOWN"", ""internet_stability_constraint:DOWN""]",0.6353821795297034,0.5031293779926703,0.3973754034645197,0.5594607699978205,0.8267442967110494,0.11527760279446746,0.5983722957031173,0.36191537875454777,0.3110645763546247,0.4613511217769507,0.33630352885069265,0.6035763669713252,0.4250839313462703
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_051,1,2,SYN_S6_NO_CLUSTER_NULL_R001_051__CF03,3,2,3.1820029209602723,3.6820029209602723,0.7535639668790439,0.9550948220739801,"[""digital_tool_variety_constraint:DOWN"", ""internet_stability_constraint:DOWN""]",0.6353821795297034,0.5031293779926703,0.3973754034645197,0.8312511224071671,0.5111770451606659,0.11527760279446746,0.5983722957031173,0.36191537875454777,0.3110645763546247,0.4613511217769507,0.33630352885069265,0.6035763669713252,0.4250839313462703
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_051,1,2,SYN_S6_NO_CLUSTER_NULL_R001_051__CF04,4,3,3.1438606717435773,3.8938606717435773,0.7170948699596097,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""device_constraint:DOWN"", ""internet_stability_constraint:DOWN""]",0.3317837257528233,0.5031293779926703,0.3973754034645197,0.5594607699978205,0.8267442967110494,0.3783900061071309,0.5983722957031173,0.36191537875454777,0.3110645763546247,0.4613511217769507,0.33630352885069265,0.6035763669713252,0.4250839313462703
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_051,1,2,SYN_S6_NO_CLUSTER_NULL_R001_051__CF05,5,3,3.1684901587455276,3.9184901587455276,0.7148379267943807,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""digital_tool_variety_constraint:DOWN"", ""internet_stability_constraint:DOWN""]",0.3317837257528233,0.5031293779926703,0.3973754034645197,0.8312511224071671,0.5111770451606659,0.3783900061071309,0.5983722957031173,0.36191537875454777,0.3110645763546247,0.4613511217769507,0.33630352885069265,0.6035763669713252,0.4250839313462703
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_052,2,1,SYN_S6_NO_CLUSTER_NULL_R001_052__CF01,1,3,4.974022691577614,5.724022691577614,0.6397311571289683,0.8672031766451029,"[""digital_tool_variety_constraint:UP"", ""internet_stability_constraint:UP"", ""resource_constraint_score:UP""]",0.2644089567421806,0.4332050325649009,0.4839217183687611,0.6342230998059037,0.67897287704951,0.547388063115379,0.3405065308561581,0.31277543771130634,0.5013336742854831,0.6322118493044716,0.3491946244106165,0.3614974243246609,0.6787722623840091
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_052,2,1,SYN_S6_NO_CLUSTER_NULL_R001_052__CF02,2,4,4.848025519913524,5.848025519913524,0.6222474392272299,0.8672031766451029,"[""willingness_constraint_score:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:UP"", ""resource_constraint_score:UP""]",0.3873208460268875,0.4332050325649009,0.4839217183687611,0.6342230998059037,0.1927120401421595,0.547388063115379,0.6044528577758721,0.31277543771130634,0.5013336742854831,0.6322118493044716,0.3491946244106165,0.3614974243246609,0.6787722623840091
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_052,2,1,SYN_S6_NO_CLUSTER_NULL_R001_052__CF03,3,4,4.934186649441131,5.934186649441131,0.5901750074602821,0.8672031766451029,"[""digital_tool_variety_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:UP"", ""resource_constraint_score:UP""]",0.2644089567421806,0.4332050325649009,0.4839217183687611,0.6342230998059037,0.3173086365780171,0.547388063115379,0.6256971276807944,0.31277543771130634,0.5013336742854831,0.6322118493044716,0.3491946244106165,0.3614974243246609,0.6787722623840091
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_052,2,1,SYN_S6_NO_CLUSTER_NULL_R001_052__CF04,4,4,5.062659881954815,6.062659881954815,0.5163941289717163,0.8672031766451029,"[""digital_tool_variety_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:UP"", ""resource_constraint_score:UP""]",0.2644089567421806,0.4332050325649009,0.4839217183687611,0.6342230998059037,0.67897287704951,0.4138576407826662,0.6976042988699295,0.31277543771130634,0.5013336742854831,0.6322118493044716,0.3491946244106165,0.3614974243246609,0.44292491131977807
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_052,2,1,SYN_S6_NO_CLUSTER_NULL_R001_052__CF05,5,4,5.090211179956236,6.090211179956236,0.5115026396142138,0.8672031766451029,"[""digital_tool_variety_constraint:UP"", ""internet_stability_constraint:UP"", ""staffing_constraint_score:UP"", ""resource_constraint_score:UP""]",0.2644089567421806,0.4332050325649009,0.4839217183687611,0.6342230998059037,0.4356406127518547,0.4138576407826662,0.6976042988699295,0.31277543771130634,0.5013336742854831,0.6322118493044716,0.3491946244106165,0.3614974243246609,0.6787722623840091
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_053,1,2,SYN_S6_NO_CLUSTER_NULL_R001_053__CF01,1,2,1.2871900780721506,1.7871900780721506,0.7055255358818979,0.9550948220739801,"[""willingness_constraint_score:DOWN"", ""internet_stability_constraint:DOWN""]",0.4607081680081652,0.5479424520486629,0.37173714855256645,0.6013631123912324,0.6186785032327486,0.4359751569887261,0.5442344182988907,0.4570016389313537,0.22677503912406,0.43695904324305007,0.47931251462644037,0.6669502599873898,0.25822717278356405
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_053,1,2,SYN_S6_NO_CLUSTER_NULL_R001_053__CF02,2,2,1.552861358844985,2.052861358844985,0.6873284713033596,0.9550948220739801,"[""internet_stability_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.663813755360853,0.5479424520486629,0.37173714855256645,0.6013631123912324,0.6186785032327486,0.3705428926666558,0.5442344182988907,0.4570016389313537,0.22677503912406,0.43695904324305007,0.47931251462644037,0.44938763096034284,0.25822717278356405
S6_NO_CLUSTER_NULL,SYN_S6_NO_CLUSTER_NULL_R001_053,1,2,SYN_S6_NO_CLUSTER_NULL_R001_053__CF03,3,1,1.8265651907881828,2.076565190788183,0.7611139431588496,0.9550948220739801,"[""internet_stability_constraint:DOWN""]",0.663813755360853,0.5479424520486629,0.37173714855256645,0.6013631123912324,0.6186785032327486,0.11527760279446746,0.5442344182988907,0.4570016389313537,0.22677503912406,0.43695904324305007,0.47931251462644037,0.6669502599873898,0.25822717278356405
